顧客ID,DATE,大分類,中分類,商品コード,数量,単価,小計
162600,2025-09-12,"日配品・冷凍食品","カップアイス",9909610,1,253,253
162600,2025-09-12,"日配品・冷凍食品","カップアイス",9902533,2,175,350
162600,2025-09-12,"日配品・冷凍食品","カップアイス",9909609,1,184,184
162600,2025-09-12,"日配品・冷凍食品","カップアイス",9902724,1,199,199
162606,2025-09-02,"日配品・冷凍食品","カップアイス",9900164,2,920,1840
162606,2025-09-14,"飲料・お酒","チューハイ",9904626,2,320,640
162606,2025-09-16,"ホットスナック","チキン",9901159,1,124,124
162606,2025-09-21,"ホットスナック","中華まん",9901665,1,424,424
162606,2025-09-21,"コンビニウェア・日用品","靴下",9914163,1,119,119
162609,2025-09-28,"お弁当・おむすび","ボリューム丼",9901164,4,680,2720
162609,2025-09-28,"お弁当・おむすび","直巻きおにぎり",9905475,2,890,1780
162609,2025-09-28,"パン・デザート","惣菜パン",9900897,2,920,1840
162609,2025-09-28,"パン・デザート","ケーキ",9903450,3,390,1170
162609,2025-09-28,"コーヒー","ブレンドコーヒー",9900699,3,756,2268
162609,2025-09-28,"日配品・冷凍食品","カップアイス",9905492,2,515,1030
162609,2025-09-28,"日配品・冷凍食品","カップアイス",9905493,2,654,1308
162611,2025-09-03,"パン・デザート","シュークリーム",9900227,4,650,2600
162611,2025-09-23,"お弁当・おむすび","ガツうまおにぎり",9900013,1,398,398
162611,2025-09-23,"コンビニウェア・日用品","靴下",9912554,3,429,1287
162612,2025-09-03,"飲料・お酒","清涼飲料",9901830,2,590,1180
162612,2025-09-03,"飲料・お酒","清涼飲料",9911865,8,107,856
162612,2025-09-03,"コンビニウェア・日用品","靴下",9900208,2,198,396
162612,2025-09-28,"飲料・お酒","清涼飲料",9900726,1,120,120
162612,2025-09-28,"パン・デザート","シュークリーム",9900217,1,698,698
162616,2025-09-28,"コンビニウェア・日用品","靴下",9900208,2,178,356
162618,2025-09-03,"日配品・冷凍食品","カップアイス",9901579,1,93,93
162618,2025-09-16,"パン・デザート","どら焼き",9916847,1,430,430
162618,2025-09-16,"パン・デザート","パフェ",9902967,1,150,150
162618,2025-09-23,"お弁当・おむすび","直巻きおにぎり",9911733,1,300,300
162618,2025-09-23,"パン・デザート","どら焼き",9934856,1,117,117
162621,2025-09-01,"飲料・お酒","清涼飲料",9901278,4,615,2460
162621,2025-09-08,"パン・デザート","惣菜パン",9907564,1,220,220
162621,2025-09-08,"コーヒー","ブレンドコーヒー",9907262,1,240,240
162621,2025-09-17,"パン・デザート","ケーキ",9937009,1,50,50
162621,2025-09-17,"パン・デザート","ケーキ",9940468,1,148,148
162621,2025-09-30,"コーヒー","ブレンドコーヒー",9903285,1,104,104
162621,2025-09-30,"コンビニウェア・日用品","靴下",9900171,1,159,159
162627,2025-09-14,"飲料・お酒","チューハイ",9900040,1,372,372
162627,2025-09-14,"飲料・お酒","チューハイ",9907730,1,359,359
162627,2025-09-14,"パン・デザート","シュークリーム",9900227,2,820,1640
162627,2025-09-14,"コーヒー","アイスコーヒー",9901515,2,120,240
162627,2025-09-14,"コンビニウェア・日用品","靴下",9900198,5,398,1990
162627,2025-09-23,"コーヒー","アイスコーヒー",9908418,1,249,249
162627,2025-09-23,"コーヒー","アイスコーヒー",9902545,1,221,221
162627,2025-09-23,"日配品・冷凍食品","カップアイス",9905993,1,498,498
162636,2025-09-15,"パン・デザート","どら焼き",9940499,1,340,340
162636,2025-09-15,"パン・デザート","どら焼き",9930500,1,900,900
162636,2025-09-15,"コーヒー","ブレンドコーヒー",9902031,5,268,1340
162636,2025-09-15,"コーヒー","ブレンドコーヒー",9903281,2,538,1076
162636,2025-09-17,"パン・デザート","どら焼き",9933511,1,450,450
162636,2025-09-17,"パン・デザート","サンドイッチ",9940494,1,197,197
162641,2025-09-14,"コンビニウェア・日用品","靴下",9929148,1,487,487
162641,2025-09-18,"コンビニウェア・日用品","靴下",9929148,1,487,487
162641,2025-09-21,"コンビニウェア・日用品","靴下",9929148,1,487,487
162642,2025-09-23,"パン・デザート","惣菜パン",9904881,5,360,1800
162642,2025-09-23,"日配品・冷凍食品","カップアイス",9900388,5,152,760
162643,2025-09-03,"コンビニウェア・日用品","靴下",9907172,8,460,3680
162643,2025-09-15,"コンビニウェア・日用品","靴下",9900825,1,225,225
162643,2025-09-22,"飲料・お酒","エナジードリンク",9908975,1,150,150
162645,2025-09-01,"飲料・お酒","清涼飲料",9900201,1,143,143
162645,2025-09-01,"コーヒー","アイスコーヒー",9900913,1,193,193
162645,2025-09-10,"飲料・お酒","ワイン",9914727,2,621,1242
162645,2025-09-17,"コーヒー","アイスコーヒー",9903328,1,175,175
162645,2025-09-17,"コンビニウェア・日用品","ノート",9940502,1,205,205
162646,2025-09-04,"コンビニウェア・日用品","ノート",9904761,2,212,424
162646,2025-09-10,"飲料・お酒","清涼飲料",9910144,2,886,1772
162646,2025-09-10,"飲料・お酒","清涼飲料",9910485,2,168,336
162653,2025-09-03,"コンビニウェア・日用品","傘",9930430,2,966,1932
162661,2025-09-09,"お弁当・おむすび","惣菜おにぎり",9923528,1,446,446
162661,2025-09-26,"パン・デザート","タルト",9902471,4,779,3116
162661,2025-09-26,"コンビニウェア・日用品","靴下",9900171,1,151,151
162663,2025-09-01,"コーヒー","ブレンドコーヒー",9940517,1,512,512
162663,2025-09-03,"お弁当・おむすび","直巻きおにぎり",9910997,3,446,1338
162663,2025-09-03,"パン・デザート","どら焼き",9940518,3,350,1050
162663,2025-09-03,"パン・デザート","どら焼き",9940519,3,233,699
162663,2025-09-08,"コーヒー","アイスコーヒー",9940520,2,650,1300
162663,2025-09-09,"コンビニウェア・日用品","靴下",9900208,2,198,396
162663,2025-09-14,"コーヒー","ブレンドコーヒー",9940517,1,512,512
162664,2025-09-23,"日配品・冷凍食品","カップアイス",9905129,1,732,732
162664,2025-09-23,"コンビニウェア・日用品","靴下",9904246,1,196,196
162665,2025-09-05,"お弁当・おむすび","直巻きおにぎり",9901418,1,646,646
162665,2025-09-05,"コンビニウェア・日用品","靴下",9900172,1,378,378
162665,2025-09-16,"お弁当・おむすび","惣菜おにぎり",9900376,2,377,754
162665,2025-09-19,"飲料・お酒","缶ビール",9915778,7,868,6076
162665,2025-09-19,"飲料・お酒","缶ビール",9901875,1,174,174
162665,2025-09-19,"飲料・お酒","缶ビール",9904887,4,542,2168
162665,2025-09-19,"飲料・お酒","缶ビール",9900458,1,148,148
162665,2025-09-19,"飲料・お酒","缶ビール",9900656,4,228,912
162665,2025-09-19,"飲料・お酒","缶ビール",9902075,5,136,680
162665,2025-09-19,"パン・デザート","プリン",9917977,3,129,387
162665,2025-09-19,"コーヒー","ブレンドコーヒー",9903657,9,127,1143
162665,2025-09-19,"日配品・冷凍食品","カップアイス",9900866,1,134,134
162665,2025-09-22,"コーヒー","ブレンドコーヒー",9901196,1,100,100
162665,2025-09-24,"パン・デザート","シュークリーム",9902778,1,580,580
162666,2025-09-06,"飲料・お酒","チューハイ",9910867,8,375,3000
162666,2025-09-06,"飲料・お酒","清涼飲料",9901155,1,171,171
162666,2025-09-27,"飲料・お酒","清涼飲料",9901368,1,118,118
162666,2025-09-27,"コーヒー","アイスカフェラテ",9905619,1,329,329
162666,2025-09-27,"日配品・冷凍食品","カップアイス",9900388,1,160,160
162667,2025-09-07,"ホットスナック","チキン",9908892,2,171,342
162667,2025-09-07,"お弁当・おむすび","直巻きおにぎり",9902551,3,495,1485
162667,2025-09-07,"パン・デザート","惣菜パン",9901240,1,440,440
162668,2025-09-14,"コンビニウェア・日用品","靴下",9905785,1,150,150
162668,2025-09-14,"日配品・冷凍食品","カップアイス",9903079,2,328,656
162678,2025-09-15,"日配品・冷凍食品","カップアイス",9900882,1,256,256
162679,2025-09-24,"パン・デザート","シュークリーム",9900790,1,126,126
162679,2025-09-24,"コンビニウェア・日用品","靴下",9900208,1,198,198
162679,2025-09-24,"コンビニウェア・日用品","靴下",9902841,1,354,354
162680,2025-09-19,"日配品・冷凍食品","カップアイス",9900388,2,160,320
162680,2025-09-29,"飲料・お酒","清涼飲料",9900303,1,387,387
162681,2025-09-06,"飲料・お酒","清涼飲料",9903766,1,81,81
162681,2025-09-06,"飲料・お酒","清涼飲料",9900184,5,371,1855
162681,2025-09-18,"ホットスナック","チキン",9900770,6,359,2154
162684,2025-09-03,"コンビニウェア・日用品","靴下",9900739,1,198,198
162684,2025-09-03,"日配品・冷凍食品","カップアイス",9900325,1,120,120
162684,2025-09-24,"コンビニウェア・日用品","靴下",9900739,1,198,198
162685,2025-09-21,"コンビニウェア・日用品","靴下",9900208,2,198,396
162686,2025-09-24,"お弁当・おむすび","ガツうまおにぎり",9900013,4,398,1592
162686,2025-09-24,"飲料・お酒","清涼飲料",9900299,1,171,171
162689,2025-09-17,"パン・デザート","ケーキ",9901083,1,144,144
162689,2025-09-17,"パン・デザート","ケーキ",9901010,2,115,230
162691,2025-09-10,"パン・デザート","パフェ",9900326,1,148,148
162691,2025-09-10,"コンビニウェア・日用品","靴下",9901996,1,236,236
162691,2025-09-27,"飲料・お酒","清涼飲料",9900203,2,615,1230
162691,2025-09-27,"パン・デザート","ケーキ",9912282,2,692,1384
162691,2025-09-27,"コンビニウェア・日用品","靴下",9900171,1,159,159
162692,2025-09-17,"コンビニウェア・日用品","靴下",9900208,2,198,396
162695,2025-09-12,"飲料・お酒","清涼飲料",9901709,2,68,136
162695,2025-09-12,"コンビニウェア・日用品","靴下",9905643,2,109,218
162695,2025-09-19,"お弁当・おむすび","ガツうまおにぎり",9911586,1,112,112
162695,2025-09-19,"コンビニウェア・日用品","靴下",9906462,3,456,1368
162695,2025-09-23,"お弁当・おむすび","ガツうまおにぎり",9914027,2,255,510
162695,2025-09-23,"飲料・お酒","清涼飲料",9900179,8,151,1208
162696,2025-09-14,"飲料・お酒","缶コーヒー",9901537,1,297,297
162697,2025-09-10,"日配品・冷凍食品","カップアイス",9903110,2,278,556
162697,2025-09-14,"飲料・お酒","清涼飲料",9900475,1,290,290
162697,2025-09-18,"飲料・お酒","清涼飲料",9906317,2,187,374
162700,2025-09-02,"コーヒー","ブレンドコーヒー",9902031,1,268,268
162700,2025-09-02,"コーヒー","ブレンドコーヒー",9901186,5,400,2000
162700,2025-09-02,"コーヒー","ブレンドコーヒー",9903081,1,178,178
162700,2025-09-15,"飲料・お酒","ハイボール",9940449,1,169,169
162700,2025-09-15,"飲料・お酒","清涼飲料",9904843,2,923,1846
162700,2025-09-15,"飲料・お酒","清涼飲料",9901490,2,806,1612
162700,2025-09-15,"飲料・お酒","清涼飲料",9904792,2,250,500
162700,2025-09-15,"お弁当・おむすび","直巻きおにぎり",9902621,1,220,220
162700,2025-09-15,"飲料・お酒","清涼飲料",9907400,1,251,251
162700,2025-09-15,"飲料・お酒","チューハイ",9901026,2,942,1884
162700,2025-09-15,"コーヒー","ブレンドコーヒー",9903322,1,160,160
162700,2025-09-25,"お弁当・おむすび","直巻きおにぎり",9905565,3,480,1440
162700,2025-09-25,"コーヒー","ブレンドコーヒー",9902799,4,260,1040
162708,2025-09-25,"日配品・冷凍食品","カップアイス",9900318,1,85,85
162709,2025-09-12,"飲料・お酒","清涼飲料",9900726,1,114,114
162709,2025-09-12,"ホットスナック","チキン",9900770,6,418,2508
162709,2025-09-12,"パン・デザート","ケーキ",9901010,1,117,117
162709,2025-09-12,"日配品・冷凍食品","カップアイス",9940559,1,374,374
162709,2025-09-12,"日配品・冷凍食品","カップアイス",9901503,2,684,1368
162709,2025-09-12,"日配品・冷凍食品","カップアイス",9934465,1,374,374
162709,2025-09-12,"日配品・冷凍食品","カップアイス",9940560,1,395,395
162709,2025-09-12,"日配品・冷凍食品","カップアイス",9940561,1,374,374
162709,2025-09-12,"コーヒー","ブレンドコーヒー",9900830,2,504,1008
162711,2025-09-01,"パン・デザート","サンドイッチ",9900279,3,750,2250
162711,2025-09-01,"パン・デザート","サンドイッチ",9900277,3,830,2490
162711,2025-09-01,"パン・デザート","サンドイッチ",9900276,3,750,2250
162711,2025-09-01,"パン・デザート","サンドイッチ",9900274,3,750,2250
162711,2025-09-03,"飲料・お酒","清涼飲料",9900294,1,775,775
162711,2025-09-16,"飲料・お酒","清涼飲料",9900294,4,775,3100
162718,2025-09-07,"パン・デザート","どら焼き",9902827,1,105,105
162718,2025-09-07,"コンビニウェア・日用品","靴下",9900171,1,159,159
162718,2025-09-30,"コーヒー","アイスコーヒー",9903192,1,118,118
162718,2025-09-30,"パン・デザート","パフェ",9902991,1,198,198
162720,2025-09-25,"飲料・お酒","缶コーヒー",9901250,1,238,238
162720,2025-09-25,"パン・デザート","惣菜パン",9900692,1,248,248
162720,2025-09-25,"パン・デザート","惣菜パン",9900391,1,198,198
162720,2025-09-25,"コーヒー","アイスコーヒー",9905081,1,148,148
162720,2025-09-25,"日配品・冷凍食品","カップアイス",9900389,1,260,260
162720,2025-09-25,"日配品・冷凍食品","カップアイス",9900174,1,260,260
162728,2025-09-24,"コーヒー","アイスコーヒー",9902909,3,590,1770
162728,2025-09-24,"コーヒー","アイスコーヒー",9904731,2,143,286
162728,2025-09-24,"コーヒー","アイスコーヒー",9905447,2,260,520
162730,2025-09-16,"コンビニウェア・日用品","靴下",9900172,5,398,1990
162730,2025-09-23,"パン・デザート","パフェ",9900707,2,297,594
162730,2025-09-23,"コーヒー","アイスコーヒー",9904818,1,440,440
162733,2025-09-16,"飲料・お酒","清涼飲料",9900414,1,420,420
162733,2025-09-16,"コンビニウェア・日用品","靴下",9900208,1,198,198
162733,2025-09-30,"お弁当・おむすび","ボリューム丼",9902437,1,120,120
162741,2025-09-08,"パン・デザート","パフェ",9900607,2,350,700
162744,2025-09-05,"パン・デザート","どら焼き",9913533,5,230,1150
162744,2025-09-05,"パン・デザート","サンドイッチ",9908034,1,226,226
162744,2025-09-05,"パン・デザート","ケーキ",9901083,1,155,155
162744,2025-09-11,"パン・デザート","プリン",9940613,4,312,1248
162744,2025-09-11,"コンビニウェア・日用品","靴下",9900939,1,980,980
162744,2025-09-11,"日配品・冷凍食品","カップアイス",9940609,3,141,423
162744,2025-09-12,"コンビニウェア・日用品","靴下",9907868,1,107,107
162744,2025-09-14,"パン・デザート","ケーキ",9913491,4,972,3888
