ID,DATE,TERM,利用機種,OPEREATER,comment,クレーム,機器,機能・サービス,請求,購入
1467,2024-02-28,"3月第1週","V501","TM","家族割引を利用したい。お客様窓口に転送。",0,0,1,0,1
2605,2024-02-28,"3月第1週","B919","TM","初めからバッテリーの調子が悪い。今すぐ新しい電話器がほしい。",0,0,1,0,0
2599,2024-02-28,"3月第1週","V501","TM","初めからバッテリーの調子が悪い。今すぐ新しい電話器がほしい。",0,0,1,0,0
389,2024-02-28,"3月第1週","V501","TS","メールの使い方を知りたい。HPを参照するように伝える。",0,0,1,0,0
3460,2024-02-28,"3月第1週","V501","TS","メールの使い方を知りたい。HPを参照するように伝える。",0,0,1,0,0
1267,2024-02-28,"3月第1週","V501","TS","近くのお店の場所を知りたい。付属品を購入したい。",0,0,0,0,1
1162,2024-02-28,"3月第1週","B919","TS","住所変更",0,0,0,0,0
2608,2024-02-28,"3月第1週","B919","TS","初めからバッテリーの調子が悪い。今すぐ新しい電話器がほしい。",0,0,1,0,0
2220,2024-02-28,"3月第1週","B919","YN","着信音の変更方法が知りたい。HPを参照するように伝える。",1,0,0,1,0
388,2024-02-28,"3月第1週","V501","YN","メールの使い方を知りたい。HPを参照するように伝える。",0,0,1,0,0
1617,2024-02-28,"3月第1週","V501","YN","初めからバッテリーの調子が悪い。今すぐ新しい電話器がほしい。",0,0,1,0,0
2341,2024-02-28,"3月第1週","V501","YN","電話機を紛失。解約センターに電話。もう一度連絡してもらうまで、解約しないことを伝える。再度連絡予定。",0,1,0,0,0
11,2024-02-28,"3月第1週","L701","YN","電話機の使い方を、教えてほしい。ショップに行って教えてもらうように伝える。",0,1,0,0,0
2338,2024-02-28,"3月第1週","V501","YW","電話機を紛失。解約センターに電話。もう一度連絡してもらうまで、解約しないことを伝える。再度連絡予定。",0,1,0,0,0
1466,2024-02-28,"3月第1週","V501","YW","家族割引を利用したい。お客様窓口に転送。",0,0,1,0,1
2624,2024-02-28,"3月第1週","L701","YW","初めからバッテリーの調子が悪い。今すぐ新しい電話器がほしい。",0,0,1,0,0
121,2024-02-28,"3月第1週","B919","YW","電話機を紛失。解約センターに電話。もう一度連絡してもらうまで、解約しないことを伝える。再度連絡予定。",0,1,0,0,0
8,2024-02-28,"3月第1週","B919","YW","電話機の使い方を、教えてほしい。ショップに行って教えてもらうように伝える。",0,1,0,0,0
264,2024-02-06,"2月第2週","B919","CT","新しいデジタルサービスが待ち遠しい。新しいGSMが使いたい。６月までに始まらなければ、他社に乗り換える予定。",0,0,0,0,0
1296,2024-02-06,"2月第2週","L701","CT","自宅付近での受信状態が本当にひどい。どの場所で電話が切れるのかがわかる。いつ改善されるのか。これが改善されなければ、他の携帯会社に乗り換える",1,1,0,0,0
2667,2024-02-06,"2月第2週","B919","CT","通話が聞こえづらい。雑音がひどい。",1,1,0,0,0
1796,2024-02-06,"2月第2週","L701","CT","サービスを改善してほしい。",1,0,0,0,0
1226,2024-02-06,"2月第2週","L701","CT","あらゆる点でサービスが最悪。受信状態が悪い。電話機も駄目。サービスも最低。",1,1,0,0,0
3350,2024-02-06,"2月第2週","B919","HY","職場に電話が転送されない。他の機能はうまくいっているかどうか尋ねる。また、HPを参照するように伝える。",0,0,1,0,0
1680,2024-02-06,"2月第2週","B919","HY","子供用に回線を追加したい。いつ営業担当から連絡がいくのか、不明。お客様は、私が連絡することを希望。",0,0,0,0,1
265,2024-02-06,"2月第2週","L701","HY","調子が悪いのは、電話機のせいなのか、それともバッテリーのせいなのか、わからない。バッテリーを変えてみると言っているので、そうするように言う。それでも問題が解決されない場合は、再度こちらに電話するそう。",1,1,0,0,0
1369,2024-02-06,"2月第2週","B919","HY","サービスエリアが、いつになったら拡大するのか。昨年の契約時には、１年でサービスエリアが拡大すると言っていたはず。未だにローミングにお金がかかるのは嫌。",1,0,0,0,0
586,2024-02-06,"2月第2週","B919","HY","XVYX社のPDA付きの新しい電話がほしい。",0,0,0,0,1
339,2024-02-06,"2月第2週","L701","JK","電話機が最悪",1,1,0,0,0
195,2024-02-06,"2月第2週","V501","JK","切れた通話分の料金を払い戻してほしい。上司に転送する旨、伝える。とても態度が悪く、怒っている。うちのサービスがひどすぎて商売には使えない、と言っている。",1,0,0,0,0
1812,2024-02-06,"2月第2週","B919","JK","住所変更をしたいが、今の手続きはとても面倒。「セルフ●サービス」という言葉を使っているが、意味不明。また電話機が最悪、という。",1,0,0,0,0
694,2024-02-06,"2月第2週","V501","JK","GSMが始まるまで待てない。",0,0,0,0,0
3681,2024-02-06,"2月第2週","B919","JK","カスタマーサポートをもっと改善してほしい。",1,0,0,0,0
1684,2024-02-06,"2月第2週","L701","KC","電話の基本的な使い方が、わからない。ショップに行って教えてもらうように伝える。",0,1,0,0,0
2052,2024-02-06,"2月第2週","B919","KC","今週末までに、彼女用にもう１回線追加申し込みをしたい。",0,0,0,0,1
1671,2024-02-06,"2月第2週","B919","KC","請求書が来ない。CCを尋ねたら怒った。すぐにサービスを再開するように言っている。上司にかわってもらう。",0,0,0,1,0
2158,2024-02-06,"2月第2週","L701","KC","受話器がもっと大きいほうがよい。長時間だと疲れる。",1,1,0,0,0
855,2024-02-06,"2月第2週","B919","KC","新しい電話機が気に入らない。前の電話機に比べて使い方が難しい。",1,1,0,0,0
858,2024-02-06,"2月第2週","L701","KC","うちの会社の営業から電話がかかってくる、という苦情。自分の個人情報が売られて、他の会社の手に渡っていると言っている。これをやめない限り、解約すると言っている。",0,0,0,0,0
769,2024-02-06,"2月第2週","V501","KO","電話機がひどい。性能が悪い。",1,1,0,0,0
281,2024-02-06,"2月第2週","L701","KO","カスタマーサポートに電話がかからない。つながるまで永遠にかかる。",1,0,0,0,0
1243,2024-02-06,"2月第2週","V501","KO","１年契約したことを後悔している。サービスが最悪。電話機もひどい。料金が安いとそれなりのものしか利用できないことがわかった。転送。",1,1,0,1,0
2687,2024-02-06,"2月第2週","V501","KO","住所変更。遠くに引っ越すので、番号が変わるのかどうか知りたい。",0,0,0,0,0
673,2024-02-06,"2月第2週","L701","KO","請求書を他の住所に送っているのではないか。顧客DBを確認したら、ちゃんと新しい住所になっているので、なぜ届かないのか、不明。未支払いでサービスが止まり、怒っている。。。CCを利用するように勧めるが拒否される。",1,0,0,1,0
3180,2024-02-06,"2月第2週","B919","MF","電話機が駄目。こんなものを売っている理由がわからない。ショップに行くように伝えたが、とにかく新しい電話機を送ってくれとのこと。3399モデルは時間の無駄。",1,1,0,0,0
351,2024-02-06,"2月第2週","L701","MF","先週、電話を盗まれたが、今日まで気付かなかった。先週から今日までの分の通話料金は払いたくない。我が社の規約について説明後、上司に転送。",0,0,0,0,0
1578,2024-02-06,"2月第2週","B919","MF","充電しても、２、３回通話しただけでなくなってしまう。言われたとおりバッテリーを交換したが、まだ駄目。",1,1,0,0,0
2014,2024-02-06,"2月第2週","V501","MF","HPがよくない。自分では、必要な情報が、さがせない。",1,0,0,0,0
3688,2024-02-06,"2月第2週","L701","MF","カスタマーサポートを改善してほしい。",1,0,0,0,0
3119,2024-02-06,"2月第2週","B919","MK","充電器を紛失。すぐに購入できる場所は。ショップに行くように伝える。",0,0,0,0,1
428,2024-02-06,"2月第2週","L701","MK","着信音の変更方法が知りたい。HPを参照するように伝える。",1,0,0,1,0
1005,2024-02-06,"2月第2週","B919","MK","電話機の使い方を、教えてほしい。ショップに行って教えてもらうように伝える。",0,1,0,0,0
279,2024-02-06,"2月第2週","V501","MK","クレームがいろいろある。一番の問題は、ボタンが使いずらいこと。電話機の全部が嫌い。",1,1,0,0,0
3677,2024-02-06,"2月第2週","B919","MK","LAやNYでのサービスエリアについて知りたい。旅行中につながらなくならないか、心配。",1,1,0,0,0
702,2024-02-06,"2月第2週","V501","MT","今週末までに、奥さん用に新しい回線がほしい。",0,0,0,0,1
3177,2024-02-06,"2月第2週","B919","MT","受信状態が本当に悪い。",1,0,0,0,0
1294,2024-02-06,"2月第2週","L701","MT","新しい電話機がほしい。いろいろ試したがいいものがない。もっとお金を払って新しいのに替えてもいいが、それをポイントにしてほしい。友人に、同じサービスだが違う電話機を使っている人がいるが、とてもうまくいっている。",0,0,0,0,1
862,2024-02-06,"2月第2週","B919","MT","インターネットの接続状況が不満。他社に比べて料金が高い。いつ値下げするのか。あるいは長時間使用する人用のオプションはあるのか。",1,1,0,1,0
1750,2024-02-06,"2月第2週","B919","MT","電話がかからないことが多い。バッテリーがよくないと思う。バッテリーを交換したが、まだ駄目。",1,1,0,0,0
1159,2024-02-06,"2月第2週","B919","MT","請求書が来ない。CCについて尋ねたら怒った。すぐにサービスを再開するように言っている。上司にかわってもらう。",1,0,0,1,0
1786,2024-02-06,"2月第2週","L701","SS","かけていない電話が、請求されている気がする。",1,0,0,1,0
1482,2024-02-06,"2月第2週","B919","SS","住所変更",0,0,0,0,0
1401,2024-02-06,"2月第2週","B919","SS","請求書に、かけていない通話が含まれているというクレーム。我が社の課金システムが間違うことはないのか、という質問。時々他の通話が混線することがあるが、これが課金されているのではないか。",1,0,0,1,0
1609,2024-02-06,"2月第2週","B919","SS","最初からバッテリーの調子が悪い。バッテリーがよく切れるので、電話を使うことができない。これは電話機のほうの問題なのか。他のバッテリーを試せるか。HPを参照するように伝える。",1,1,0,0,0
587,2024-02-06,"2月第2週","V501","SS","新しい番号にしたい。お客様窓口に転送。",0,0,0,0,0
3466,2024-02-06,"2月第2週","B919","SS","電話をもう１台追加契約したい。",0,0,0,0,1
3399,2024-02-06,"2月第2週","B919","TH","インターネットサービスについて知りたい。HPを参照するように伝える。",0,0,0,0,1
3425,2024-02-06,"2月第2週","L701","TH","新しい電話機がほしい。いろいろ試したがいいものがない。もっとお金を払ってもいいが、それをポイントにしてほしい。友人に、同じサービスだが違う電話機を使っている人がいるが、とてもうまくいっている。",0,1,0,0,1
1672,2024-02-06,"2月第2週","B919","TH","受信状態がかなり悪い。すぐに改善されるのか。第３世代のほうがマシなのかどうか知りたい。",1,1,0,0,0
1387,2024-02-06,"2月第2週","L701","TH","電話がかからないことが多い。バッテリーがよくないと思う。",1,1,0,0,0
867,2024-02-06,"2月第2週","L701","TH","請求が不満。かけていない通話の分も請求されている。信用できない。",1,0,0,1,0
3062,2024-02-06,"2月第2週","V501","TH","今週末までに、もう１回線追加申し込みをしたい。お客様窓口に転送。",0,0,0,0,1
775,2024-02-06,"2月第2週","L701","TM","いつからネット利用が完全無料になるか知りたい。",0,0,0,0,0
130,2024-02-06,"2月第2週","B919","TM","新しい電話が来るまで、料金を払わない、と怒っている。また、「使えない」サービスに、お金を払う必要はない、と言っている。",1,1,0,0,0
2761,2024-02-06,"2月第2週","L701","TM","新しい料金プランについて知りたい。すぐに解約の可能性大。無料通話分を増やしたい。",0,0,0,1,0
92,2024-02-06,"2月第2週","V501","TM","カスタマーサポートがひどい。",1,0,0,0,0
333,2024-02-06,"2月第2週","L701","TM","すぐに上司に転送",0,0,0,0,0
