CUSTID,購入金額合計,クリーム,クレンジング,ネイル,ベースメイク,メイクアップ,化粧水,年代,入会後年数,顧客評価
103719,30691,0.208,0.035,0.000,0.186,0.115,0.456,"50代",6,"MrankB"
103720,95855,0.056,0.000,0.533,0.245,0.167,0.000,"30代",7,"MrankC"
103722,22012,0.204,0.000,0.056,0.389,0.351,0.000,"20代",7,"MrankB"
103724,112917,0.000,0.129,0.627,0.036,0.196,0.012,"20代",5,"MrankA"
103727,118621,0.054,0.000,0.097,0.723,0.074,0.052,"20代",11,"MrankB"
103729,19550,0.000,0.000,0.083,0.652,0.000,0.265,"40代",11,"MrankC"
103730,82370,0.303,0.288,0.178,0.060,0.000,0.171,"40代",1,"MrankC"
103732,31898,0.056,0.193,0.208,0.386,0.000,0.156,"30代",2,"MrankC"
103735,33208,0.000,0.000,0.000,0.178,0.513,0.309,"40代",0,"MrankC"
103738,40057,0.000,0.283,0.267,0.390,0.026,0.034,"50代",8,"MrankC"
103740,62758,0.000,0.000,0.253,0.747,0.000,0.000,"50代",7,"MrankA"
103742,25416,0.062,0.000,0.263,0.295,0.381,0.000,"40代",2,"MrankB"
103743,76064,0.090,0.000,0.392,0.406,0.068,0.043,"40代",0,"MrankC"
103747,41097,0.000,0.000,0.043,0.296,0.134,0.527,"40代",4,"MrankC"
103748,6963,0.000,0.000,0.557,0.443,0.000,0.000,"50代",11,"MrankA"
103749,82442,0.000,0.000,0.186,0.771,0.000,0.044,"30代",9,"MrankC"
103751,46272,0.335,0.000,0.030,0.635,0.000,0.000,"30代",5,"MrankB"
103753,19380,0.000,0.000,0.000,0.000,1.000,0.000,"50代",10,"MrankA"
103754,43696,0.000,0.368,0.033,0.599,0.000,0.000,"50代",7,"MrankC"
103755,110736,0.000,0.108,0.014,0.879,0.000,0.000,"30代",3,"MrankA"
103756,53783,0.072,0.000,0.000,0.524,0.082,0.322,"40代",0,"MrankC"
103757,30617,0.000,0.000,0.047,0.692,0.128,0.133,"50代",8,"MrankC"
103759,41492,0.149,0.361,0.000,0.083,0.407,0.000,"50代",6,"MrankB"
103761,13360,0.202,0.000,0.000,0.132,0.666,0.000,"50代",6,"MrankB"
103762,41600,0.000,0.000,0.322,0.678,0.000,0.000,"40代",9,"MrankA"
103763,13254,0.000,0.465,0.000,0.241,0.075,0.219,"20代",10,"MrankB"
103764,19686,0.000,0.000,0.087,0.355,0.356,0.203,"40代",8,"MrankC"
103765,72825,0.000,0.000,0.000,1.000,0.000,0.000,"30代",0,"MrankB"
103768,24000,0.000,0.000,0.000,0.725,0.000,0.275,"30代",9,"MrankC"
103770,17953,0.169,0.000,0.468,0.000,0.118,0.245,"20代",1,"MrankC"
103771,168102,0.000,0.098,0.052,0.126,0.132,0.592,"40代",11,"MrankC"
103775,41383,0.144,0.065,0.110,0.027,0.655,0.000,"50代",11,"MrankA"
103776,20850,0.000,0.000,1.000,0.000,0.000,0.000,"30代",2,"MrankA"
103779,19450,0.239,0.000,0.761,0.000,0.000,0.000,"40代",6,"MrankB"
103781,70088,0.018,0.671,0.080,0.127,0.079,0.025,"40代",3,"MrankA"
103783,18918,0.000,0.000,0.167,0.352,0.293,0.189,"50代",11,"MrankC"
103787,41673,0.031,0.098,0.109,0.394,0.368,0.000,"30代",4,"MrankC"
103788,30303,0.131,0.000,0.000,0.524,0.345,0.000,"40代",9,"MrankC"
103789,36146,0.000,0.000,0.458,0.267,0.154,0.121,"30代",7,"MrankC"
103791,48607,0.045,0.217,0.053,0.081,0.401,0.202,"50代",8,"MrankC"
103793,19788,0.000,0.117,0.100,0.328,0.455,0.000,"50代",6,"MrankB"
103796,21762,0.000,0.000,0.000,0.655,0.000,0.345,"40代",2,"MrankC"
103797,110578,0.000,0.372,0.000,0.000,0.390,0.238,"30代",10,"MrankC"
103799,51997,0.069,0.112,0.057,0.356,0.329,0.076,"20代",5,"MrankC"
103800,48195,0.000,0.286,0.115,0.237,0.282,0.080,"30代",10,"MrankB"
103805,28204,0.000,0.177,0.525,0.226,0.072,0.000,"30代",4,"MrankB"
103806,19564,0.000,0.255,0.383,0.241,0.121,0.000,"40代",4,"MrankC"
103807,52198,0.242,0.000,0.172,0.473,0.000,0.113,"40代",7,"MrankB"
103808,25198,0.000,0.134,0.283,0.262,0.183,0.139,"40代",7,"MrankC"
103809,15330,0.365,0.000,0.000,0.558,0.000,0.077,"20代",1,"MrankA"
103811,11914,0.000,0.118,0.519,0.363,0.000,0.000,"40代",7,"MrankA"
103815,125665,0.281,0.390,0.026,0.274,0.020,0.009,"30代",5,"MrankB"
103816,65506,0.000,0.052,0.129,0.311,0.138,0.370,"20代",5,"MrankA"
103819,27405,0.386,0.000,0.000,0.076,0.539,0.000,"40代",1,"MrankC"
103820,77201,0.000,0.014,0.265,0.268,0.113,0.340,"20代",3,"MrankA"
103823,17772,0.350,0.000,0.456,0.194,0.000,0.000,"50代",6,"MrankB"
103825,10354,0.000,0.000,0.270,0.000,0.730,0.000,"50代",9,"MrankB"
103828,27442,0.116,0.000,0.218,0.164,0.231,0.270,"30代",5,"MrankC"
103831,32298,0.477,0.113,0.000,0.164,0.120,0.126,"20代",3,"MrankB"
103833,16506,0.204,0.000,0.434,0.240,0.123,0.000,"20代",7,"MrankA"
103835,27702,0.000,0.000,0.053,0.566,0.381,0.000,"50代",6,"MrankC"
103836,17408,0.000,0.000,0.085,0.000,0.915,0.000,"20代",4,"MrankC"
103839,40565,0.532,0.032,0.206,0.000,0.000,0.230,"50代",6,"MrankA"
103849,15900,0.765,0.000,0.000,0.235,0.000,0.000,"50代",6,"MrankA"
103850,6480,0.000,0.000,0.000,1.000,0.000,0.000,"50代",2,"MrankB"
103851,42333,0.000,0.000,0.469,0.330,0.047,0.153,"30代",6,"MrankC"
103852,11250,0.000,0.144,0.000,0.390,0.100,0.365,"30代",0,"MrankC"
103853,72626,0.518,0.000,0.069,0.000,0.066,0.347,"30代",9,"MrankA"
103854,22710,0.200,0.000,0.471,0.264,0.065,0.000,"20代",0,"MrankC"
103856,11500,0.000,0.000,0.000,0.000,0.000,1.000,"40代",8,"MrankC"
103857,62095,0.000,0.000,0.000,0.298,0.000,0.702,"30代",11,"MrankB"
103858,16770,0.000,0.499,0.000,0.501,0.000,0.000,"50代",6,"MrankB"
103859,77456,0.185,0.268,0.135,0.360,0.016,0.035,"20代",8,"MrankB"
103860,16675,0.103,0.000,0.097,0.800,0.000,0.000,"40代",10,"MrankB"
103869,63636,0.340,0.171,0.050,0.091,0.115,0.234,"40代",2,"MrankB"
103872,6786,0.000,0.000,1.000,0.000,0.000,0.000,"20代",9,"MrankB"
103873,39402,0.000,0.000,0.000,0.000,1.000,0.000,"40代",10,"MrankC"
103874,34750,0.000,0.000,0.129,0.871,0.000,0.000,"30代",2,"MrankB"
103877,34628,0.000,0.189,0.000,0.655,0.000,0.156,"20代",2,"MrankB"
103881,47217,0.111,0.000,0.758,0.069,0.029,0.034,"30代",5,"MrankC"
103884,20060,0.056,0.060,0.000,0.826,0.000,0.059,"40代",0,"MrankA"
103886,13500,0.566,0.000,0.250,0.000,0.000,0.184,"50代",3,"MrankA"
103892,45491,0.040,0.025,0.396,0.244,0.243,0.052,"40代",4,"MrankB"
103898,41144,0.000,0.058,0.572,0.131,0.239,0.000,"20代",7,"MrankC"
103901,39375,0.112,0.237,0.489,0.132,0.030,0.000,"30代",8,"MrankC"
103907,12447,0.162,0.000,0.198,0.137,0.000,0.504,"20代",11,"MrankC"
103909,26676,0.000,0.000,0.000,0.954,0.046,0.000,"30代",2,"MrankA"
103911,23780,0.000,0.000,0.000,0.294,0.706,0.000,"50代",10,"MrankA"
103912,9104,0.000,0.268,0.154,0.214,0.144,0.220,"50代",8,"MrankB"
103913,19758,0.000,0.254,0.000,0.746,0.000,0.000,"50代",2,"MrankA"
103915,54847,0.000,0.000,0.073,0.329,0.598,0.000,"50代",0,"MrankC"
103916,72018,0.485,0.000,0.069,0.060,0.387,0.000,"20代",2,"MrankC"
103917,31142,0.058,0.367,0.322,0.132,0.121,0.000,"50代",2,"MrankB"
103921,32259,0.000,0.000,0.640,0.216,0.110,0.033,"20代",1,"MrankC"
103923,24951,0.000,0.000,0.000,0.313,0.079,0.607,"50代",7,"MrankB"
103924,131175,0.000,0.000,0.000,0.724,0.000,0.276,"50代",2,"MrankB"
103929,39867,0.068,0.000,0.609,0.000,0.324,0.000,"40代",9,"MrankB"
103933,13959,0.103,0.000,0.000,0.197,0.108,0.591,"30代",0,"MrankC"
103934,23250,0.488,0.000,0.163,0.302,0.047,0.000,"50代",9,"MrankB"
103935,23811,0.000,0.102,0.059,0.758,0.000,0.081,"50代",3,"MrankC"
103936,165504,0.046,0.000,0.804,0.053,0.097,0.000,"30代",11,"MrankA"
103939,68444,0.263,0.342,0.000,0.177,0.127,0.092,"50代",9,"MrankC"
103940,23843,0.000,0.088,0.000,0.560,0.148,0.204,"20代",11,"MrankA"
103941,1188,0.000,0.000,0.000,1.000,0.000,0.000,"40代",0,"MrankC"
103945,3065,0.471,0.000,0.000,0.000,0.000,0.529,"20代",4,"MrankC"
103948,111238,0.068,0.033,0.574,0.182,0.143,0.000,"30代",11,"MrankC"
103949,115800,0.155,0.053,0.031,0.428,0.333,0.000,"30代",8,"MrankB"
103950,17206,0.000,0.000,0.672,0.061,0.000,0.267,"50代",2,"MrankA"
103953,55529,0.000,0.000,0.183,0.000,0.774,0.043,"50代",10,"MrankB"
103956,22450,0.000,0.000,1.000,0.000,0.000,0.000,"20代",5,"MrankA"
103957,9440,0.000,0.000,1.000,0.000,0.000,0.000,"50代",7,"MrankB"
103958,32510,0.167,0.093,0.046,0.146,0.515,0.033,"40代",9,"MrankC"
103959,5766,0.000,0.000,0.000,0.310,0.690,0.000,"40代",6,"MrankC"
103962,57980,0.000,0.000,0.000,0.000,0.038,0.962,"50代",7,"MrankC"
103964,84533,0.015,0.000,0.610,0.183,0.123,0.070,"40代",2,"MrankA"
103965,9763,0.143,0.000,0.169,0.687,0.000,0.000,"20代",7,"MrankA"
103966,11200,0.000,0.000,0.000,0.000,1.000,0.000,"30代",7,"MrankC"
103971,38332,0.000,0.000,0.178,0.039,0.782,0.000,"30代",9,"MrankA"
103975,16077,0.152,0.165,0.000,0.435,0.248,0.000,"40代",10,"MrankA"
103976,214417,0.009,0.025,0.005,0.828,0.123,0.009,"30代",10,"MrankC"
103979,6000,0.000,0.240,0.000,0.000,0.760,0.000,"40代",1,"MrankB"
103980,57569,0.117,0.114,0.044,0.421,0.260,0.044,"30代",1,"MrankB"
103981,14273,0.141,0.000,0.000,0.510,0.000,0.349,"50代",6,"MrankC"
103982,21233,0.085,0.000,0.221,0.520,0.174,0.000,"30代",10,"MrankB"
103983,14940,0.000,0.000,0.000,0.523,0.477,0.000,"20代",4,"MrankA"
103987,5600,0.000,0.000,1.000,0.000,0.000,0.000,"30代",8,"MrankC"
103988,33226,0.000,0.000,0.000,0.424,0.355,0.221,"20代",7,"MrankB"
103992,47818,0.290,0.050,0.139,0.372,0.117,0.031,"40代",3,"MrankB"
103993,45486,0.105,0.093,0.312,0.197,0.038,0.256,"40代",5,"MrankC"
103995,85785,0.000,0.409,0.377,0.078,0.000,0.136,"30代",4,"MrankC"
103997,36525,0.048,0.140,0.000,0.095,0.383,0.334,"30代",2,"MrankC"
103998,28276,0.354,0.090,0.000,0.104,0.000,0.452,"30代",5,"MrankC"
104002,44367,0.000,0.320,0.050,0.272,0.358,0.000,"20代",5,"MrankB"
104005,3980,0.000,0.000,0.000,0.000,1.000,0.000,"30代",5,"MrankC"
104006,33365,0.000,0.000,0.000,1.000,0.000,0.000,"50代",2,"MrankC"
104009,99669,0.087,0.028,0.027,0.799,0.000,0.058,"30代",9,"MrankC"
104012,19360,0.000,0.000,1.000,0.000,0.000,0.000,"50代",8,"MrankC"
104017,90398,0.014,0.356,0.166,0.311,0.133,0.020,"30代",2,"MrankC"
104018,77202,0.211,0.093,0.116,0.174,0.342,0.065,"50代",3,"MrankA"
104023,17136,0.113,0.000,0.058,0.254,0.575,0.000,"20代",9,"MrankC"
104024,105231,0.000,0.065,0.601,0.290,0.026,0.019,"50代",4,"MrankA"
104026,54924,0.190,0.092,0.000,0.176,0.406,0.136,"30代",5,"MrankB"
104027,28464,0.070,0.417,0.000,0.298,0.099,0.116,"20代",9,"MrankB"
104028,81650,0.013,0.000,0.024,0.346,0.533,0.084,"20代",8,"MrankC"
104029,76588,0.147,0.133,0.539,0.000,0.182,0.000,"30代",0,"MrankC"
104030,17705,0.000,0.535,0.000,0.465,0.000,0.000,"20代",6,"MrankA"
104031,39578,0.133,0.140,0.000,0.472,0.205,0.050,"30代",0,"MrankA"
104032,56128,0.069,0.056,0.065,0.778,0.032,0.000,"30代",1,"MrankC"
104033,36366,0.000,0.000,0.000,1.000,0.000,0.000,"40代",6,"MrankB"
104036,23702,0.000,0.289,0.000,0.044,0.081,0.586,"20代",1,"MrankC"
104038,25766,0.000,0.000,0.000,0.407,0.515,0.077,"20代",2,"MrankB"
104039,36360,0.000,0.000,0.000,0.000,1.000,0.000,"50代",0,"MrankA"
104041,5040,0.397,0.000,0.000,0.603,0.000,0.000,"40代",6,"MrankC"
104042,43709,0.000,0.000,0.664,0.291,0.045,0.000,"20代",0,"MrankC"
104044,16210,0.000,0.000,0.000,0.663,0.000,0.337,"20代",5,"MrankA"
104046,5975,0.456,0.000,0.000,0.176,0.368,0.000,"40代",0,"MrankB"
104048,5175,0.406,0.000,0.000,0.000,0.594,0.000,"40代",1,"MrankC"
104050,7529,0.293,0.000,0.707,0.000,0.000,0.000,"20代",7,"MrankC"
104054,44246,0.143,0.146,0.179,0.259,0.000,0.274,"50代",7,"MrankC"
104057,9940,0.209,0.000,0.000,0.000,0.791,0.000,"50代",4,"MrankA"
104058,52256,0.037,0.172,0.310,0.264,0.196,0.021,"30代",4,"MrankB"
104059,58760,0.000,0.000,0.649,0.293,0.037,0.020,"20代",4,"MrankB"
104060,135835,0.000,0.000,0.011,0.231,0.000,0.759,"40代",4,"MrankC"
104063,26960,0.000,0.099,0.000,0.215,0.564,0.122,"20代",6,"MrankA"
104064,13844,0.000,0.000,0.202,0.798,0.000,0.000,"30代",11,"MrankB"
104066,54005,0.264,0.336,0.030,0.031,0.258,0.080,"20代",0,"MrankC"
104068,52102,0.026,0.216,0.678,0.000,0.080,0.000,"40代",0,"MrankC"
104071,22454,0.288,0.000,0.160,0.274,0.000,0.278,"20代",4,"MrankA"
104075,34122,0.234,0.034,0.000,0.732,0.000,0.000,"30代",10,"MrankB"
104078,26320,0.000,0.000,0.000,0.900,0.100,0.000,"50代",3,"MrankC"
104079,118667,0.181,0.000,0.484,0.037,0.298,0.000,"30代",11,"MrankC"
104085,7816,0.649,0.000,0.351,0.000,0.000,0.000,"50代",0,"MrankC"
104086,35381,0.162,0.000,0.128,0.113,0.551,0.047,"20代",10,"MrankC"
104087,78341,0.000,0.167,0.000,0.453,0.336,0.043,"50代",4,"MrankC"
104088,26695,0.045,0.069,0.197,0.198,0.431,0.060,"40代",3,"MrankB"
104091,7730,0.000,0.000,0.000,0.677,0.000,0.323,"50代",0,"MrankA"
104092,33001,0.286,0.039,0.245,0.279,0.000,0.150,"40代",7,"MrankB"
104093,7200,0.000,0.000,0.000,1.000,0.000,0.000,"20代",11,"MrankB"
104097,69461,0.233,0.164,0.283,0.016,0.286,0.018,"30代",6,"MrankC"
104100,22612,0.064,0.000,0.051,0.203,0.094,0.588,"40代",3,"MrankC"
104101,19394,0.803,0.000,0.000,0.127,0.070,0.000,"50代",11,"MrankC"
104106,11021,0.000,0.101,0.295,0.425,0.180,0.000,"40代",3,"MrankB"
104111,102792,0.000,0.000,0.405,0.000,0.581,0.014,"40代",0,"MrankB"
104114,23257,0.315,0.000,0.365,0.127,0.000,0.193,"20代",5,"MrankA"
104115,25146,0.246,0.000,0.609,0.041,0.000,0.104,"50代",4,"MrankC"
104117,20460,0.000,0.000,0.000,0.122,0.194,0.684,"40代",9,"MrankB"
104120,94269,0.074,0.157,0.039,0.383,0.347,0.000,"50代",6,"MrankA"
104121,66790,0.000,0.969,0.000,0.031,0.000,0.000,"20代",5,"MrankC"
104122,16477,0.000,0.000,0.000,1.000,0.000,0.000,"40代",11,"MrankC"
104125,41175,0.000,0.000,0.000,1.000,0.000,0.000,"20代",3,"MrankC"
104128,41653,0.221,0.028,0.219,0.388,0.000,0.144,"50代",5,"MrankA"
104129,42726,0.151,0.160,0.185,0.026,0.046,0.432,"20代",4,"MrankA"
104130,10085,0.000,0.000,0.000,1.000,0.000,0.000,"40代",10,"MrankB"
104132,30459,0.039,0.000,0.263,0.000,0.698,0.000,"20代",7,"MrankC"
104133,34895,0.048,0.000,0.234,0.049,0.497,0.172,"20代",7,"MrankB"
104135,101736,0.000,0.195,0.444,0.158,0.203,0.000,"40代",3,"MrankC"
104140,42081,0.000,0.043,0.342,0.586,0.030,0.000,"20代",4,"MrankB"
104141,57197,0.042,0.030,0.157,0.218,0.402,0.151,"20代",6,"MrankC"
104144,56053,0.381,0.000,0.537,0.061,0.000,0.021,"40代",2,"MrankB"
104145,14440,0.000,0.000,0.000,0.572,0.132,0.297,"50代",7,"MrankC"
104147,10357,0.000,0.000,0.000,0.187,0.365,0.448,"30代",9,"MrankA"
104149,36874,0.000,0.556,0.000,0.000,0.444,0.000,"40代",7,"MrankB"
104153,30980,0.000,0.000,0.129,0.261,0.000,0.610,"20代",5,"MrankA"
104156,112351,0.000,0.013,0.071,0.097,0.188,0.631,"20代",3,"MrankC"
104157,8170,0.000,0.000,0.000,0.000,1.000,0.000,"40代",5,"MrankC"
104158,75278,0.724,0.000,0.035,0.202,0.020,0.019,"40代",10,"MrankA"
104160,49571,0.000,0.096,0.149,0.437,0.235,0.084,"40代",1,"MrankC"
104161,18992,0.000,0.000,0.676,0.078,0.246,0.000,"50代",10,"MrankB"
104163,7850,0.000,0.000,0.000,0.828,0.172,0.000,"40代",1,"MrankC"
104167,19095,0.000,0.000,0.000,0.479,0.000,0.521,"40代",1,"MrankC"
104169,93864,0.000,0.000,0.431,0.449,0.057,0.063,"40代",2,"MrankB"
104170,103096,0.000,0.055,0.546,0.272,0.127,0.000,"40代",6,"MrankB"
104171,62705,0.000,0.262,0.000,0.435,0.202,0.101,"20代",9,"MrankB"
104172,18531,0.064,0.000,0.165,0.229,0.096,0.446,"40代",11,"MrankC"
104174,34375,0.032,0.000,0.000,0.798,0.170,0.000,"20代",4,"MrankC"
104178,12501,0.000,0.000,0.149,0.438,0.160,0.253,"50代",3,"MrankC"
104180,39964,0.000,0.445,0.000,0.450,0.105,0.000,"20代",9,"MrankB"
104184,22316,0.063,0.051,0.265,0.395,0.147,0.080,"40代",8,"MrankB"
104189,31154,0.180,0.000,0.000,0.566,0.254,0.000,"20代",7,"MrankC"
104191,2740,1.000,0.000,0.000,0.000,0.000,0.000,"20代",6,"MrankA"
104194,82427,0.000,0.659,0.035,0.258,0.048,0.000,"50代",4,"MrankC"
104196,34245,0.069,0.000,0.000,0.931,0.000,0.000,"40代",8,"MrankA"
104197,61960,0.057,0.000,0.272,0.632,0.020,0.019,"30代",8,"MrankB"
104199,23210,0.620,0.000,0.000,0.261,0.119,0.000,"40代",7,"MrankA"
104200,7281,0.000,0.000,0.000,0.000,0.272,0.728,"50代",0,"MrankA"
104202,111143,0.012,0.025,0.060,0.574,0.097,0.232,"20代",10,"MrankC"
104203,5564,0.585,0.000,0.193,0.222,0.000,0.000,"20代",10,"MrankC"
104204,28601,0.000,0.000,0.077,0.829,0.000,0.094,"50代",5,"MrankC"
104205,32767,0.000,0.000,0.066,0.692,0.242,0.000,"50代",6,"MrankB"
104208,38579,0.000,0.000,0.124,0.721,0.156,0.000,"40代",5,"MrankC"
104209,63000,0.000,0.000,0.000,1.000,0.000,0.000,"40代",11,"MrankB"
104210,59627,0.000,0.040,0.644,0.316,0.000,0.000,"40代",1,"MrankB"
104211,20220,0.000,0.000,0.367,0.387,0.246,0.000,"40代",7,"MrankB"
104212,2490,0.000,0.000,0.000,0.000,0.000,1.000,"30代",10,"MrankB"
104213,11154,0.000,0.000,0.000,0.000,0.847,0.153,"20代",9,"MrankC"
104214,14702,0.000,0.000,0.201,0.685,0.000,0.114,"30代",11,"MrankC"
104216,59948,0.000,0.260,0.000,0.276,0.324,0.140,"30代",4,"MrankB"
104218,40235,0.000,0.000,0.228,0.510,0.148,0.114,"20代",1,"MrankC"
104219,11341,0.000,0.313,0.103,0.389,0.196,0.000,"20代",2,"MrankC"
104220,113855,0.449,0.446,0.000,0.095,0.000,0.011,"40代",2,"MrankA"
104221,9061,0.000,0.137,0.170,0.693,0.000,0.000,"30代",8,"MrankC"
104225,110785,0.055,0.055,0.032,0.310,0.029,0.519,"30代",4,"MrankB"
104226,66851,0.254,0.000,0.334,0.000,0.393,0.018,"20代",9,"MrankC"
104227,16188,0.000,0.222,0.000,0.000,0.778,0.000,"40代",7,"MrankA"
104228,94611,0.000,0.000,0.214,0.748,0.000,0.038,"20代",1,"MrankC"
104229,14685,0.000,0.128,0.000,0.000,0.068,0.804,"20代",8,"MrankB"
104234,26264,0.494,0.297,0.000,0.074,0.136,0.000,"40代",3,"MrankB"
104235,36260,0.000,0.210,0.252,0.161,0.348,0.030,"20代",2,"MrankC"
104239,42284,0.000,0.156,0.000,0.493,0.266,0.085,"50代",11,"MrankA"
104240,13710,0.102,0.000,0.157,0.414,0.144,0.182,"20代",8,"MrankC"
104242,12125,0.000,0.000,0.000,0.000,0.905,0.095,"50代",7,"MrankC"
104246,37578,0.000,0.000,0.000,0.699,0.000,0.301,"30代",10,"MrankC"
104247,35481,0.041,0.000,0.000,0.148,0.425,0.385,"30代",2,"MrankC"
104249,30442,0.000,0.825,0.109,0.000,0.000,0.066,"50代",0,"MrankC"
104250,41083,0.000,0.055,0.053,0.451,0.032,0.409,"50代",7,"MrankA"
104251,25715,0.000,0.368,0.091,0.541,0.000,0.000,"30代",0,"MrankA"
104253,33334,0.333,0.000,0.112,0.000,0.555,0.000,"30代",3,"MrankB"
104256,28516,0.262,0.000,0.092,0.300,0.108,0.237,"20代",9,"MrankB"
104257,37855,0.000,0.212,0.429,0.359,0.000,0.000,"50代",1,"MrankC"
104258,176430,0.722,0.127,0.000,0.145,0.006,0.000,"30代",9,"MrankA"
104259,42351,0.000,0.000,0.587,0.327,0.000,0.086,"30代",0,"MrankC"
104261,11355,1.000,0.000,0.000,0.000,0.000,0.000,"40代",4,"MrankA"
104263,10564,0.000,0.000,0.000,0.653,0.347,0.000,"20代",3,"MrankC"
104266,258590,0.023,0.067,0.103,0.100,0.550,0.157,"20代",10,"MrankC"
104267,6300,0.000,0.000,0.000,0.000,1.000,0.000,"40代",10,"MrankC"
104268,37640,0.000,0.231,0.107,0.081,0.495,0.086,"20代",6,"MrankC"
104269,83464,0.219,0.000,0.227,0.351,0.191,0.012,"20代",0,"MrankC"
104272,9920,0.000,0.000,0.879,0.121,0.000,0.000,"50代",6,"MrankC"
104273,162022,0.000,0.314,0.542,0.097,0.013,0.034,"50代",1,"MrankC"
104276,7508,0.000,0.000,0.000,0.853,0.147,0.000,"50代",11,"MrankB"
104277,45200,0.000,0.454,0.000,0.000,0.000,0.546,"40代",6,"MrankC"
104278,10180,0.000,0.000,0.413,0.000,0.587,0.000,"50代",0,"MrankC"
104282,25162,0.000,0.000,0.626,0.000,0.374,0.000,"40代",4,"MrankA"
104283,14080,0.000,0.000,0.000,0.664,0.336,0.000,"50代",7,"MrankC"
104285,46991,0.043,0.000,0.109,0.440,0.331,0.077,"50代",3,"MrankC"
104286,142199,0.000,0.540,0.123,0.000,0.267,0.070,"30代",2,"MrankC"
104287,60200,0.116,0.340,0.037,0.314,0.000,0.192,"40代",10,"MrankC"
104291,32275,0.000,0.000,0.000,0.294,0.000,0.706,"50代",9,"MrankC"
104292,7568,0.000,0.000,0.000,0.000,0.765,0.235,"30代",5,"MrankC"
104293,204920,0.000,0.032,0.332,0.069,0.516,0.052,"20代",8,"MrankA"
104294,18170,0.000,0.000,0.000,0.210,0.790,0.000,"30代",2,"MrankA"
104295,64810,0.618,0.000,0.237,0.145,0.000,0.000,"30代",8,"MrankC"
104296,35535,0.079,0.000,0.085,0.114,0.082,0.640,"40代",2,"MrankB"
104297,15502,0.000,0.000,0.841,0.159,0.000,0.000,"30代",11,"MrankA"
104298,8791,0.000,0.000,0.419,0.131,0.450,0.000,"40代",9,"MrankC"
104299,19732,0.000,0.000,0.255,0.259,0.000,0.486,"30代",9,"MrankC"
104300,6426,0.000,0.381,0.000,0.000,0.000,0.619,"20代",0,"MrankA"
104301,4293,0.000,0.000,0.000,0.000,0.000,1.000,"20代",0,"MrankC"
104303,34966,0.000,0.000,0.177,0.000,0.780,0.043,"20代",4,"MrankC"
104309,102425,0.000,0.000,0.118,0.882,0.000,0.000,"30代",8,"MrankB"
104311,27960,0.000,0.000,0.000,0.429,0.571,0.000,"20代",3,"MrankC"
104312,21526,0.076,0.085,0.000,0.066,0.216,0.557,"30代",7,"MrankC"
104314,83861,0.141,0.135,0.188,0.427,0.110,0.000,"50代",7,"MrankB"
104318,23344,0.000,0.000,0.000,1.000,0.000,0.000,"20代",6,"MrankC"
104322,19815,0.000,0.478,0.262,0.074,0.186,0.000,"40代",3,"MrankC"
104325,12109,0.095,0.000,0.236,0.116,0.181,0.372,"50代",1,"MrankB"
104326,8026,0.000,0.319,0.000,0.249,0.000,0.432,"40代",2,"MrankC"
104330,26871,0.000,0.044,0.109,0.104,0.000,0.743,"50代",2,"MrankB"
104332,44195,0.154,0.339,0.000,0.437,0.036,0.034,"50代",3,"MrankA"
104335,114703,0.000,0.109,0.298,0.263,0.279,0.052,"20代",10,"MrankC"
104337,151479,0.304,0.000,0.000,0.593,0.102,0.000,"30代",7,"MrankB"
104338,41074,0.000,0.000,0.354,0.307,0.339,0.000,"40代",10,"MrankB"
104339,41183,0.000,0.153,0.157,0.232,0.403,0.055,"40代",9,"MrankB"
104340,32001,0.000,0.269,0.319,0.412,0.000,0.000,"40代",0,"MrankC"
104341,10125,0.000,0.862,0.138,0.000,0.000,0.000,"30代",9,"MrankC"
104343,15002,0.000,0.101,0.312,0.340,0.000,0.247,"50代",6,"MrankC"
104344,77580,0.000,0.254,0.161,0.063,0.184,0.339,"30代",4,"MrankC"
104345,13260,0.000,0.000,0.475,0.000,0.403,0.122,"50代",3,"MrankB"
104347,29926,0.105,0.000,0.000,0.466,0.000,0.429,"40代",4,"MrankC"
104350,52070,0.000,0.078,0.000,0.839,0.000,0.083,"50代",5,"MrankA"
104356,13122,0.109,0.211,0.253,0.099,0.119,0.210,"40代",2,"MrankC"
104358,29640,0.035,0.000,0.332,0.000,0.632,0.000,"40代",0,"MrankB"
104360,3769,0.000,0.000,0.000,1.000,0.000,0.000,"20代",3,"MrankC"
104364,12310,0.000,0.000,0.000,0.000,1.000,0.000,"20代",8,"MrankB"
104365,24065,0.000,0.081,0.223,0.000,0.598,0.098,"50代",0,"MrankC"
104369,35490,0.132,0.197,0.000,0.493,0.066,0.112,"40代",11,"MrankB"
104370,5407,0.681,0.000,0.000,0.319,0.000,0.000,"20代",5,"MrankB"
104371,35724,0.000,0.531,0.242,0.139,0.057,0.031,"30代",10,"MrankA"
104373,189897,0.174,0.616,0.000,0.199,0.010,0.000,"40代",9,"MrankC"
104374,39410,0.563,0.000,0.000,0.174,0.091,0.172,"40代",9,"MrankA"
104378,65125,0.000,0.000,0.000,0.000,1.000,0.000,"50代",3,"MrankC"
104379,67507,0.068,0.000,0.000,0.392,0.016,0.524,"50代",4,"MrankA"
104380,21600,0.000,0.046,0.311,0.306,0.338,0.000,"50代",11,"MrankC"
104381,20466,0.000,0.343,0.415,0.243,0.000,0.000,"40代",0,"MrankC"
