取引日,取引時刻,店舗ID,レジID,取引番号,行番号,商品コード,商品名,カテゴリ,数量,本体単価(税抜),割引額,税率,税額,小計(税抜),小計(税込)
2025-12-22,14:45:38,"TOKYO001","R03","T002147",2,"SKU01001","ポテトチップス しお 1000ml","スナック菓子",1,199,0,0.080,16,199,215
2025-12-22,14:45:38,"TOKYO001","R03","T002147",3,"SKU02867","チーズケーキ 1個","デザート",1,215,0,0.080,17,215,232
2025-12-22,14:45:38,"TOKYO001","R03","T002147",4,"SKU01028","コロッケ 200ml","ホットスナック",1,181,0,0.080,14,181,195
2025-12-22,14:45:39,"TOKYO001","R05","T004126",1,"SKU01850","乾電池 2個入り","日用品",1,721,0,0.100,72,721,793
2025-12-22,14:45:39,"TOKYO001","R05","T004126",2,"SKU00902","緑茶 (小)","飲料",1,173,0,0.080,14,173,187
2025-12-22,14:45:39,"TOKYO001","R05","T004126",3,"SKU02374","あんパン 2個入り","ベーカリー",1,202,0,0.080,16,202,218
2025-12-22,14:45:39,"TOKYO001","R05","T004126",4,"SKU00937","緑茶 (大)","飲料",1,114,0,0.080,9,114,123
2025-12-22,14:46:01,"TOKYO001","R05","T002982",1,"SKU01201","メンソール (大)","たばこ",1,617,0,0.100,62,617,679
2025-12-22,14:46:01,"TOKYO001","R05","T002982",2,"SKU00671","クラッカー 1000ml","スナック菓子",1,182,0,0.080,15,182,197
2025-12-22,14:46:03,"TOKYO001","R04","T001958",1,"SKU02014","コーラ ハーフ","飲料",1,163,0,0.080,13,163,176
2025-12-22,14:46:07,"TOKYO001","R02","T001850",1,"SKU02316","ミネラルウォーター (大)","飲料",1,160,0,0.080,13,160,173
2025-12-22,14:46:07,"TOKYO001","R02","T001850",2,"SKU01196","フライドチキン 200ml","ホットスナック",2,313,0,0.080,50,626,676
2025-12-22,14:46:10,"TOKYO001","R06","T000912",1,"SKU02477","コーラ 500ml","飲料",1,103,5,0.080,8,98,106
2025-12-22,14:46:10,"TOKYO001","R06","T000912",2,"SKU00036","発泡酒 ハーフ","酒類",1,841,0,0.100,84,841,925
2025-12-22,14:46:10,"TOKYO001","R06","T000912",3,"SKU00927","パスタサラダ 200ml","弁当・惣菜",1,778,0,0.080,62,778,840
2025-12-22,14:46:16,"TOKYO001","R06","T002125",1,"SKU01257","チョコスナック (小)","スナック菓子",1,255,0,0.080,20,255,275
2025-12-22,14:46:24,"TOKYO001","R01","T004395",1,"SKU01484","レモンティー","飲料",1,93,0,0.080,7,93,100
2025-12-22,14:46:24,"TOKYO001","R01","T004395",2,"SKU01917","カップラーメン 醤油 200ml","即席麺",1,181,0,0.080,14,181,195
2025-12-22,14:46:24,"TOKYO001","R01","T004395",3,"SKU01092","ティッシュ 1000ml","日用品",1,553,0,0.100,55,553,608
2025-12-22,14:46:36,"TOKYO001","R07","T002227",1,"SKU01293","バニラアイス 2個入り","アイスクリーム",1,155,0,0.080,12,155,167
2025-12-22,14:46:36,"TOKYO001","R07","T002227",2,"SKU00687","抹茶アイス 2個入り","アイスクリーム",1,158,0,0.080,13,158,171
2025-12-22,14:47:01,"TOKYO001","R08","T004742",1,"SKU01682","ホットコーヒー 1000ml","コーヒー",1,130,0,0.080,10,130,140
2025-12-22,14:47:01,"TOKYO001","R08","T004742",2,"SKU01628","シュークリーム 200ml","デザート",1,202,0,0.080,16,202,218
2025-12-22,14:47:01,"TOKYO001","R08","T004742",3,"SKU00805","チョココロネ","ベーカリー",1,193,0,0.080,15,193,208
2025-12-22,14:47:13,"TOKYO001","R05","T002759",1,"SKU00333","ほうじ茶 2個入り","飲料",2,172,0,0.080,28,344,372
2025-12-22,14:47:13,"TOKYO001","R05","T002759",2,"SKU00367","チキンサラダ","サラダ",1,354,0,0.080,28,354,382
2025-12-22,14:47:13,"TOKYO001","R05","T002759",3,"SKU00257","コーンサラダ 1個","サラダ",1,276,0,0.080,22,276,298
2025-12-22,14:47:55,"TOKYO001","R03","T003136",1,"SKU00687","抹茶アイス 2個入り","アイスクリーム",1,158,16,0.080,11,142,153
2025-12-22,14:47:55,"TOKYO001","R03","T003136",2,"SKU00211","抹茶アイス (大)","アイスクリーム",1,263,0,0.080,21,263,284
2025-12-22,14:47:55,"TOKYO001","R03","T003136",3,"SKU01869","烏龍茶 (大)","飲料",1,98,0,0.080,8,98,106
2025-12-22,14:47:55,"TOKYO001","R03","T003136",4,"SKU02478","チューハイ レモン (小)","酒類",1,1431,0,0.100,143,1431,1574
2025-12-22,14:47:55,"TOKYO001","R03","T003136",5,"SKU01278","アイスコーヒー (小)","コーヒー",1,116,0,0.080,9,116,125
2025-12-22,14:47:57,"TOKYO001","R05","T000951",1,"SKU01732","歯ブラシ 500ml","日用品",1,470,0,0.100,47,470,517
2025-12-22,14:47:57,"TOKYO001","R05","T000951",2,"SKU00676","ラテ ハーフ","コーヒー",1,128,0,0.080,10,128,138
2025-12-22,14:48:17,"TOKYO001","R05","T004594",1,"SKU02761","ほうじ茶","飲料",1,158,0,0.080,13,158,171
2025-12-22,14:48:17,"TOKYO001","R05","T004594",2,"SKU00155","ラテ ハーフ","コーヒー",1,153,0,0.080,12,153,165
2025-12-22,14:48:17,"TOKYO001","R05","T004594",3,"SKU00584","チキン南蛮弁当 200ml","弁当・惣菜",1,642,0,0.080,51,642,693
2025-12-22,14:48:17,"TOKYO001","R05","T004594",4,"SKU01317","ゼリー 2個入り","デザート",1,328,0,0.080,26,328,354
2025-12-22,14:48:17,"TOKYO001","R05","T004594",5,"SKU00845","スポーツドリンク 1000ml","飲料",1,154,0,0.080,12,154,166
2025-12-22,14:48:30,"TOKYO001","R06","T002300",1,"SKU01771","チョココロネ","ベーカリー",1,164,0,0.080,13,164,177
2025-12-22,14:48:30,"TOKYO001","R06","T002300",2,"SKU01076","クロワッサン ハーフ","ベーカリー",1,224,0,0.080,18,224,242
2025-12-22,14:48:30,"TOKYO001","R06","T002300",3,"SKU00866","抹茶アイス 1個","アイスクリーム",1,264,0,0.080,21,264,285
2025-12-22,14:49:09,"TOKYO001","R01","T002739",1,"SKU01146","フライドチキン 200ml","ホットスナック",1,184,0,0.080,15,184,199
2025-12-22,14:49:09,"TOKYO001","R01","T002739",2,"SKU01246","歯磨き粉 200ml","日用品",1,256,0,0.100,26,256,282
2025-12-22,14:49:09,"TOKYO001","R01","T002739",3,"SKU01450","実用書 2個入り","雑誌・書籍",1,880,0,0.100,88,880,968
2025-12-22,14:49:13,"TOKYO001","R08","T003725",1,"SKU00524","アメリカンドッグ 1000ml","ホットスナック",1,227,0,0.080,18,227,245
2025-12-22,14:49:13,"TOKYO001","R08","T003725",2,"SKU02248","缶ビール 1個","酒類",1,1002,0,0.100,100,1002,1102
2025-12-22,14:49:13,"TOKYO001","R08","T003725",3,"SKU01438","ライト","たばこ",1,674,0,0.100,67,674,741
2025-12-22,14:49:13,"TOKYO001","R07","T004262",1,"SKU02536","チューハイ ライム (大)","酒類",1,226,0,0.100,23,226,249
2025-12-22,14:49:13,"TOKYO001","R07","T004262",2,"SKU00145","サンドイッチ (大)","弁当・惣菜",1,673,0,0.080,54,673,727
2025-12-22,14:49:13,"TOKYO001","R07","T004262",3,"SKU02300","焼きそば 1000ml","弁当・惣菜",1,724,0,0.080,58,724,782
2025-12-22,14:49:17,"TOKYO001","R04","T001597",1,"SKU00127","ワイン ハーフ (大)","酒類",1,697,0,0.100,70,697,767
2025-12-22,14:49:47,"TOKYO001","R01","T003578",1,"SKU00718","ラテ 500ml","コーヒー",1,146,0,0.080,12,146,158
2025-12-22,14:49:47,"TOKYO001","R01","T003578",2,"SKU01771","チョココロネ","ベーカリー",1,164,0,0.080,13,164,177
2025-12-22,14:49:47,"TOKYO001","R01","T003578",3,"SKU01148","実用書 (大)","雑誌・書籍",1,604,0,0.100,60,604,664
2025-12-22,14:49:47,"TOKYO001","R01","T003578",4,"SKU01774","チキンサラダ 2個入り","サラダ",1,388,0,0.080,31,388,419
2025-12-22,14:49:55,"TOKYO001","R07","T000581",1,"SKU02635","メンソール","たばこ",1,668,0,0.100,67,668,735
2025-12-22,14:49:55,"TOKYO001","R07","T000581",2,"SKU02067","ナッツミックス 1000ml","スナック菓子",1,290,0,0.080,23,290,313
2025-12-22,14:49:55,"TOKYO001","R07","T000581",3,"SKU01726","コーヒー飲料 500ml","飲料",1,94,0,0.080,8,94,102
2025-12-22,14:49:55,"TOKYO001","R07","T000581",4,"SKU01798","オレンジジュース 500ml","飲料",1,139,0,0.080,11,139,150
2025-12-22,14:49:55,"TOKYO001","R07","T000581",5,"SKU02627","レモンティー 200ml","飲料",1,115,0,0.080,9,115,124
2025-12-22,14:49:55,"TOKYO001","R07","T000581",6,"SKU02140","フライドチキン ハーフ","ホットスナック",1,197,20,0.080,14,177,191
2025-12-22,14:50:00,"TOKYO001","R05","T002282",1,"SKU00561","メンソール 500ml","たばこ",1,604,0,0.100,60,604,664
2025-12-22,14:50:15,"TOKYO001","R05","T002929",1,"SKU02870","梅おにぎり (大)","おにぎり",1,142,0,0.080,11,142,153
2025-12-22,14:50:15,"TOKYO001","R05","T002929",2,"SKU01144","バニラアイス","アイスクリーム",1,173,0,0.080,14,173,187
2025-12-22,14:50:24,"TOKYO001","R03","T002943",1,"SKU01796","ミネラルウォーター 200ml","飲料",1,108,5,0.080,8,103,111
2025-12-22,14:50:24,"TOKYO001","R03","T002943",2,"SKU01724","緑茶","飲料",1,141,0,0.080,11,141,152
2025-12-22,14:50:24,"TOKYO001","R03","T002943",3,"SKU02081","烏龍茶 2個入り","飲料",1,99,0,0.080,8,99,107
2025-12-22,14:50:24,"TOKYO001","R03","T002943",4,"SKU02007","クリームパン 500ml","ベーカリー",1,259,0,0.080,21,259,280
2025-12-22,14:50:24,"TOKYO001","R03","T002943",5,"SKU01789","烏龍茶 200ml","飲料",2,145,0,0.080,23,290,313
2025-12-22,14:50:35,"TOKYO001","R02","T001082",1,"SKU02739","チキンサラダ 200ml","サラダ",3,410,0,0.080,98,1230,1328
2025-12-22,14:50:35,"TOKYO001","R02","T001082",2,"SKU02205","レギュラー 200ml","たばこ",1,650,0,0.100,65,650,715
2025-12-22,14:50:35,"TOKYO001","R02","T001082",3,"SKU01914","高菜おにぎり 500ml","おにぎり",1,132,0,0.080,11,132,143
2025-12-22,14:50:35,"TOKYO001","R02","T001082",4,"SKU02263","カップ焼きそば (小)","即席麺",1,265,0,0.080,21,265,286
2025-12-22,14:50:35,"TOKYO001","R07","T002105",1,"SKU02975","鮭おにぎり 2個入り","おにぎり",2,144,0,0.080,23,288,311
2025-12-22,14:50:35,"TOKYO001","R07","T002105",2,"SKU02385","幕の内弁当 500ml","弁当・惣菜",1,401,0,0.080,32,401,433
2025-12-22,14:50:35,"TOKYO001","R07","T002105",3,"SKU00794","スポンジ (大)","日用品",1,661,0,0.100,66,661,727
2025-12-22,14:50:35,"TOKYO001","R07","T002105",4,"SKU00856","チョコスナック (大)","スナック菓子",1,244,0,0.080,20,244,264
2025-12-22,14:50:37,"TOKYO001","R05","T002989",1,"SKU00105","カップ焼きそば (大)","即席麺",1,289,0,0.080,23,289,312
2025-12-22,14:50:37,"TOKYO001","R05","T002989",2,"SKU00359","コーンサラダ 200ml","サラダ",1,401,0,0.080,32,401,433
2025-12-22,14:50:37,"TOKYO001","R05","T002989",3,"SKU01552","歯磨き粉 ハーフ","日用品",1,300,0,0.100,30,300,330
2025-12-22,14:50:37,"TOKYO001","R05","T002989",4,"SKU02350","コーヒー飲料 500ml","飲料",1,158,0,0.080,13,158,171
2025-12-22,14:50:40,"TOKYO001","R05","T002215",1,"SKU00504","チューハイ レモン (小)","酒類",1,976,0,0.100,98,976,1074
2025-12-22,14:51:06,"TOKYO001","R05","T003921",1,"SKU02845","アイスバー 200ml","アイスクリーム",1,177,0,0.080,14,177,191
2025-12-22,14:51:14,"TOKYO001","R04","T004411",1,"SKU00604","コーラ (大)","飲料",1,101,0,0.080,8,101,109
2025-12-22,14:51:14,"TOKYO001","R04","T004411",2,"SKU01231","カップ焼きそば 200ml","即席麺",1,275,0,0.080,22,275,297
2025-12-22,14:51:14,"TOKYO001","R04","T004411",3,"SKU00169","レモンティー ハーフ","飲料",1,128,0,0.080,10,128,138
2025-12-22,14:51:14,"TOKYO001","R04","T004411",4,"SKU01187","実用書 (大)","雑誌・書籍",1,1132,0,0.100,113,1132,1245
2025-12-22,14:51:37,"TOKYO001","R03","T003011",1,"SKU01593","烏龍茶 2個入り","飲料",2,177,0,0.080,28,354,382
2025-12-22,14:51:37,"TOKYO001","R03","T003011",2,"SKU02920","チキン南蛮弁当 200ml","弁当・惣菜",1,665,33,0.080,51,632,683
2025-12-22,14:51:37,"TOKYO001","R03","T003011",3,"SKU00770","チューハイ ライム ハーフ","酒類",1,844,0,0.100,84,844,928
2025-12-22,14:51:43,"TOKYO001","R03","T000142",1,"SKU01757","ツナサラダ (大)","サラダ",1,209,0,0.080,17,209,226
2025-12-22,14:51:43,"TOKYO001","R03","T000142",2,"SKU01399","スポンジ (小)","日用品",1,127,0,0.100,13,127,140
2025-12-22,14:51:43,"TOKYO001","R03","T000142",3,"SKU00154","バウムクーヘン (小)","デザート",1,291,0,0.080,23,291,314
2025-12-22,14:51:43,"TOKYO001","R03","T000142",4,"SKU02965","コロッケ 2個入り","ホットスナック",1,194,0,0.080,16,194,210
2025-12-22,14:51:55,"TOKYO001","R04","T001011",1,"SKU01384","ポテトチップス しお ハーフ","スナック菓子",3,272,0,0.080,65,816,881
2025-12-22,14:51:55,"TOKYO001","R04","T001011",2,"SKU02902","ライト 2個入り","たばこ",1,585,0,0.100,58,585,643
2025-12-22,14:52:15,"TOKYO001","R07","T002015",1,"SKU02371","スポンジ ハーフ","日用品",1,579,0,0.100,58,579,637
2025-12-22,14:52:15,"TOKYO001","R07","T002015",2,"SKU01136","緑茶 200ml","飲料",3,130,0,0.080,31,390,421
2025-12-22,14:52:15,"TOKYO001","R07","T002015",3,"SKU01672","フライドチキン 500ml","ホットスナック",1,203,0,0.080,16,203,219
2025-12-22,14:52:15,"TOKYO001","R07","T002015",4,"SKU01496","コミック (大)","雑誌・書籍",1,894,0,0.100,89,894,983
2025-12-22,14:52:15,"TOKYO001","R01","T003838",1,"SKU02437","高菜おにぎり 1個","おにぎり",1,182,0,0.080,15,182,197
2025-12-22,14:52:27,"TOKYO001","R03","T000249",1,"SKU01575","ポテトチップス しお 500ml","スナック菓子",1,149,0,0.080,12,149,161
2025-12-22,14:52:52,"TOKYO001","R01","T001612",1,"SKU01877","歯ブラシ 1個","日用品",1,315,0,0.100,32,315,347
2025-12-22,14:53:14,"TOKYO001","R02","T004711",1,"SKU00641","ほうじ茶 1000ml","飲料",1,142,0,0.080,11,142,153
2025-12-22,14:53:14,"TOKYO001","R02","T004711",2,"SKU00798","最中アイス 1個","アイスクリーム",1,173,9,0.080,13,164,177
2025-12-22,14:53:14,"TOKYO001","R02","T004711",3,"SKU00705","緑茶 200ml","飲料",1,115,0,0.080,9,115,124
2025-12-22,14:53:28,"TOKYO001","R08","T002560",1,"SKU00761","ミネラルウォーター 1個","飲料",1,129,0,0.080,10,129,139
2025-12-22,14:53:31,"TOKYO001","R01","T004836",1,"SKU00172","ほうじ茶 500ml","飲料",1,158,0,0.080,13,158,171
2025-12-22,14:53:31,"TOKYO001","R01","T004836",2,"SKU02980","ホットコーヒー (小)","コーヒー",1,129,19,0.080,9,110,119
2025-12-22,14:53:33,"TOKYO001","R08","T002642",1,"SKU00615","アメリカンドッグ ハーフ","ホットスナック",1,168,0,0.080,13,168,181
2025-12-22,14:53:33,"TOKYO001","R08","T002642",2,"SKU01372","せんべい 500ml","スナック菓子",1,237,12,0.080,18,225,243
2025-12-22,14:53:33,"TOKYO001","R08","T002642",3,"SKU00407","明太子おにぎり 500ml","おにぎり",3,150,0,0.080,36,450,486
2025-12-22,14:53:36,"TOKYO001","R07","T002680",1,"SKU00417","サンドイッチ 200ml","弁当・惣菜",1,715,0,0.080,57,715,772
2025-12-22,14:53:36,"TOKYO001","R07","T002680",2,"SKU01065","クリームパン 2個入り","ベーカリー",1,185,0,0.080,15,185,200
2025-12-22,14:53:50,"TOKYO001","R01","T003948",1,"SKU02433","ホットコーヒー ハーフ","コーヒー",1,153,0,0.080,12,153,165
2025-12-22,14:53:54,"TOKYO001","R08","T004693",1,"SKU01196","フライドチキン 200ml","ホットスナック",1,313,63,0.080,20,250,270
2025-12-22,14:53:54,"TOKYO001","R08","T004693",2,"SKU02530","ホットコーヒー 2個入り","コーヒー",1,125,0,0.080,10,125,135
2025-12-22,14:53:59,"TOKYO001","R03","T004022",1,"SKU00397","アメリカンドッグ ハーフ","ホットスナック",1,268,0,0.080,21,268,289
2025-12-22,14:54:11,"TOKYO001","R05","T004654",1,"SKU02959","パスタサラダ 200ml","弁当・惣菜",1,495,0,0.080,40,495,535
2025-12-22,14:54:11,"TOKYO001","R05","T004654",2,"SKU02125","アイスコーヒー","コーヒー",1,147,0,0.080,12,147,159
2025-12-22,14:54:22,"TOKYO001","R05","T003738",1,"SKU02195","コーヒー飲料 ハーフ","飲料",1,141,0,0.080,11,141,152
2025-12-22,14:54:22,"TOKYO001","R05","T003738",2,"SKU01495","歯磨き粉 (小)","日用品",1,230,0,0.100,23,230,253
2025-12-22,14:54:22,"TOKYO001","R05","T003738",3,"SKU01046","スポンジ 1000ml","日用品",1,612,0,0.100,61,612,673
2025-12-22,14:54:22,"TOKYO001","R05","T003738",4,"SKU01359","チキン南蛮弁当","弁当・惣菜",1,588,0,0.080,47,588,635
2025-12-22,14:54:26,"TOKYO001","R04","T000708",1,"SKU00971","文庫本","雑誌・書籍",1,411,0,0.100,41,411,452
2025-12-22,14:54:30,"TOKYO001","R05","T001766",1,"SKU00183","カップうどん 2個入り","即席麺",1,121,0,0.080,10,121,131
2025-12-22,14:54:43,"TOKYO001","R06","T004422",1,"SKU00881","ポテトチップス コンソメ 1個","スナック菓子",1,257,0,0.080,21,257,278
2025-12-22,14:54:43,"TOKYO001","R06","T004422",2,"SKU01767","メンソール 1個","たばこ",1,766,0,0.100,77,766,843
2025-12-22,14:54:43,"TOKYO001","R06","T004422",3,"SKU00668","ほうじ茶","飲料",1,141,0,0.080,11,141,152
2025-12-22,14:54:44,"TOKYO001","R07","T003459",1,"SKU01692","シュークリーム 1個","デザート",1,204,0,0.080,16,204,220
2025-12-22,14:55:07,"TOKYO001","R08","T003894",1,"SKU02056","コミック 1個","雑誌・書籍",1,849,85,0.100,76,764,840
2025-12-22,14:55:07,"TOKYO001","R08","T003894",2,"SKU00077","ライト (大)","たばこ",1,590,30,0.100,56,560,616
2025-12-22,14:55:29,"TOKYO001","R07","T000400",1,"SKU02021","ポテトサラダ 2個入り","サラダ",1,440,0,0.080,35,440,475
2025-12-22,14:55:29,"TOKYO001","R07","T000400",2,"SKU02778","クラッカー 500ml","スナック菓子",1,124,19,0.080,8,105,113
2025-12-22,14:55:29,"TOKYO001","R07","T000400",3,"SKU01553","缶ビール ハーフ","酒類",1,870,0,0.100,87,870,957
2025-12-22,14:55:29,"TOKYO001","R07","T000400",4,"SKU02452","アイスコーヒー 2個入り","コーヒー",1,131,0,0.080,10,131,141
2025-12-22,14:55:29,"TOKYO001","R06","T001668",1,"SKU01505","明太子おにぎり","おにぎり",1,189,0,0.080,15,189,204
2025-12-22,14:55:33,"TOKYO001","R01","T000869",1,"SKU02680","チーズケーキ (大)","デザート",1,151,8,0.080,11,143,154
2025-12-22,14:55:33,"TOKYO001","R01","T000869",2,"SKU02435","ポテトサラダ 1000ml","サラダ",1,349,0,0.080,28,349,377
2025-12-22,14:55:33,"TOKYO001","R01","T000869",3,"SKU01434","週刊誌 200ml","雑誌・書籍",1,1135,0,0.100,114,1135,1249
2025-12-22,14:55:33,"TOKYO001","R01","T000869",4,"SKU00859","抹茶アイス 500ml","アイスクリーム",1,168,0,0.080,13,168,181
2025-12-22,14:55:42,"TOKYO001","R04","T002718",1,"SKU00636","カレーパン 200ml","ベーカリー",1,146,0,0.080,12,146,158
2025-12-22,14:55:45,"TOKYO001","R03","T000535",1,"SKU02875","発泡酒 200ml","酒類",1,525,0,0.100,52,525,577
2025-12-22,14:55:45,"TOKYO001","R03","T000535",2,"SKU01969","焼きそば 500ml","弁当・惣菜",1,760,0,0.080,61,760,821
2025-12-22,14:55:45,"TOKYO001","R03","T000535",3,"SKU00960","レギュラー 1個","たばこ",1,683,0,0.100,68,683,751
2025-12-22,14:55:56,"TOKYO001","R08","T002532",1,"SKU00634","チーズケーキ 1個","デザート",1,184,0,0.080,15,184,199
2025-12-22,14:55:56,"TOKYO001","R08","T002532",2,"SKU01444","メロンパン 1個","ベーカリー",2,195,58,0.080,27,332,359
2025-12-22,14:56:06,"TOKYO001","R04","T001169",1,"SKU01480","クロワッサン 1000ml","ベーカリー",1,128,0,0.080,10,128,138
2025-12-22,14:56:06,"TOKYO001","R04","T001169",2,"SKU00372","レモンティー (大)","飲料",2,98,0,0.080,16,196,212
2025-12-22,14:56:06,"TOKYO001","R04","T001169",3,"SKU02766","ツナサラダ","サラダ",1,249,0,0.080,20,249,269
2025-12-22,14:56:21,"TOKYO001","R02","T000591",1,"SKU02157","緑茶 200ml","飲料",1,110,0,0.080,9,110,119
2025-12-22,14:56:26,"TOKYO001","R02","T004438",1,"SKU01294","月刊誌 500ml","雑誌・書籍",1,1048,0,0.100,105,1048,1153
2025-12-22,14:56:26,"TOKYO001","R02","T004438",2,"SKU01966","乾電池 2個入り","日用品",1,168,0,0.100,17,168,185
2025-12-22,14:56:26,"TOKYO001","R02","T004438",3,"SKU00087","メンソール","たばこ",1,590,0,0.100,59,590,649
2025-12-22,14:56:26,"TOKYO001","R02","T004438",4,"SKU00995","ツナマヨおにぎり 500ml","おにぎり",2,168,0,0.080,27,336,363
2025-12-22,14:56:27,"TOKYO001","R06","T003982",1,"SKU02240","チョコスナック (小)","スナック菓子",1,289,0,0.080,23,289,312
2025-12-22,14:56:28,"TOKYO001","R07","T000190",1,"SKU01059","メロンパン 1個","ベーカリー",1,212,0,0.080,17,212,229
2025-12-22,14:56:28,"TOKYO001","R07","T000190",2,"SKU01497","スポンジ 200ml","日用品",1,604,0,0.100,60,604,664
