顧客_ID,キャンペーン,$LRP-キャンペーン,ゴールドカード
47056,0,0.055,0
47059,0,0.283,0
47059,0,0.283,0
47063,0,0.532,0
47063,0,0.532,0
47070,0,0.048,0
47082,0,0.297,0
47084,0,0.324,0
47085,0,0.043,0
47087,0,0.396,0
47087,1,0.396,0
47096,0,0.000,0
47114,0,0.392,0
47138,0,0.000,0
47153,0,0.368,0
47154,1,0.361,0
47159,0,0.056,0
47163,0,0.051,0
47173,1,0.268,1
47174,0,0.041,0
47194,0,0.341,0
47197,0,0.044,0
47211,0,0.039,0
47222,0,0.364,0
47223,0,0.040,0
47244,0,0.336,0
47264,0,0.030,0
47271,0,0.307,0
47274,0,0.289,0
47275,1,0.334,0
47281,0,0.066,0
47283,0,0.024,0
47286,0,0.021,0
47300,0,0.040,0
47317,0,0.227,1
47323,0,0.324,0
47347,0,0.348,0
47347,1,0.348,0
47371,1,0.476,1
47372,0,0.390,0
47390,0,0.252,0
47390,1,0.252,0
47407,0,0.048,0
47421,0,0.321,0
47424,0,0.024,0
47425,0,0.022,0
47440,1,0.371,0
47440,0,0.371,0
47441,0,0.056,0
47443,1,0.283,0
47445,1,0.000,1
47452,0,0.518,0
47452,0,0.518,0
47454,0,0.529,0
47456,0,0.016,0
47464,0,0.363,0
47468,0,0.405,0
47470,0,0.282,0
47496,0,0.319,0
47501,0,0.043,0
47514,0,0.041,0
47516,0,0.023,0
47531,1,0.266,0
47562,1,0.304,0
47573,0,0.000,0
47581,0,0.054,0
47584,0,0.234,0
47585,1,0.270,1
47585,0,0.270,1
47589,0,0.027,0
47594,1,0.471,0
47596,0,0.042,0
47597,1,0.278,1
47599,0,0.045,0
47600,0,0.020,0
47608,0,0.413,0
47614,0,0.023,0
47619,0,0.321,0
47619,1,0.321,0
47620,0,0.025,0
47621,0,0.050,0
47686,0,0.000,0
47712,0,0.350,0
47722,0,0.315,0
47724,1,0.458,0
47724,0,0.458,0
47743,0,0.252,0
47743,0,0.252,0
47753,0,0.300,0
47760,0,0.044,0
47765,0,0.244,0
47765,0,0.244,0
47771,1,0.300,0
47771,0,0.300,0
47778,0,0.045,0
47786,0,0.048,0
47804,0,0.403,0
47818,0,0.016,0
47833,0,0.052,0
47847,0,0.305,0
47847,1,0.305,0
47858,0,0.046,0
47864,1,0.000,1
47871,0,0.041,0
47889,0,0.219,0
47917,0,0.000,0
47928,1,0.240,0
47934,0,0.046,0
47960,0,0.038,0
47965,0,0.334,0
47983,0,0.410,0
48007,0,0.452,0
48030,0,0.303,0
48032,0,0.058,0
48060,0,0.270,0
48100,0,0.250,0
48100,0,0.250,0
48115,0,0.000,0
48123,0,0.302,0
48123,0,0.302,0
48145,0,0.436,0
48150,0,0.039,0
48155,0,0.379,0
48155,1,0.379,0
48161,1,0.236,0
48177,0,0.396,0
48177,1,0.396,0
48181,0,0.059,0
48187,0,0.240,0
48189,0,0.537,0
48200,0,0.530,0
48202,0,0.046,0
48206,1,0.302,0
48208,1,0.509,0
48208,0,0.509,0
48225,0,0.314,0
48230,0,0.297,0
48238,0,0.049,0
48244,1,0.325,0
48247,0,0.254,0
48248,0,0.326,0
48249,0,0.258,0
48255,1,0.249,0
48268,0,0.540,0
48268,0,0.540,0
48350,1,0.000,1
48357,0,0.259,0
48358,1,0.441,0
48377,0,0.341,0
48381,0,0.444,0
48383,0,0.198,0
48405,0,0.162,0
48409,1,0.330,0
48411,1,0.337,1
48437,0,0.050,0
48440,0,0.236,0
48450,1,0.412,0
48460,0,0.353,0
48466,0,0.037,0
48467,0,0.044,0
48473,1,0.373,0
48473,0,0.373,0
48490,0,0.235,0
48490,0,0.235,0
48494,0,0.290,0
48505,0,0.234,0
48510,1,0.375,0
48513,0,0.499,0
48513,1,0.499,0
48517,0,0.122,0
48519,0,0.041,0
48524,0,0.039,0
48533,0,0.043,0
48535,0,0.446,0
48561,0,0.035,0
48568,0,0.390,0
48570,0,0.376,0
48573,0,0.295,0
48573,1,0.295,0
48584,1,0.353,0
48584,0,0.353,0
48590,0,0.434,0
48595,0,0.000,0
48596,1,0.299,0
48598,0,0.047,0
48609,0,0.049,0
48610,0,0.572,0
48649,0,0.022,0
48654,1,0.346,0
48654,0,0.346,0
48697,1,0.290,0
48704,0,0.040,1
48713,0,0.165,0
48730,0,0.000,0
48735,0,0.278,0
48736,0,0.411,0
48744,0,0.190,0
48772,0,0.362,0
48784,0,0.243,0
48796,0,0.049,0
48801,0,0.024,0
48805,0,0.049,0
48811,0,0.035,0
48812,0,0.000,0
48823,0,0.038,0
48824,0,0.375,0
48830,0,0.042,0
48843,0,0.038,0
48844,0,0.000,0
48847,1,0.312,0
48850,0,0.252,0
48857,0,0.036,0
48860,0,0.266,0
48873,0,0.508,0
48894,1,0.367,0
48912,1,0.343,0
48921,0,0.083,0
48932,0,0.022,0
48938,1,0.403,0
48939,0,0.167,0
48940,1,0.273,0
48968,1,0.293,0
48968,0,0.293,0
48970,0,0.143,0
48983,0,0.048,0
48989,0,0.040,0
48991,0,0.353,0
48997,1,0.318,0
49002,1,0.360,0
49002,0,0.360,0
49024,0,0.341,0
49024,0,0.341,0
49028,0,0.000,0
49043,1,0.354,0
49043,0,0.354,0
49052,0,0.253,0
49052,0,0.253,0
49059,0,0.513,0
49060,0,0.229,0
49061,1,0.300,0
49061,0,0.300,0
49068,0,0.043,0
49075,0,0.222,0
49082,0,0.043,0
49092,0,0.033,0
49105,0,0.035,1
49108,0,0.280,0
49108,0,0.280,0
49109,1,0.383,0
49113,0,0.470,0
49113,0,0.470,0
49120,1,0.000,1
49122,0,0.262,0
49124,0,0.050,0
49127,0,0.042,0
49130,0,0.050,0
49132,0,0.050,0
49133,0,0.024,0
49137,0,0.000,0
49169,0,0.211,0
49176,1,0.228,0
49178,0,0.393,0
49178,0,0.393,0
49180,1,0.354,0
49185,0,0.025,0
49189,0,0.026,0
49193,1,0.269,0
49201,0,0.338,0
49236,0,0.046,0
49238,0,0.297,0
49242,1,0.352,0
49248,0,0.041,0
49273,0,0.000,0
49290,0,0.042,0
49293,0,0.355,0
49295,1,0.208,0
49297,0,0.367,0
49300,1,0.332,0
49304,0,0.288,0
49309,0,0.317,0
49315,0,0.261,0
49315,0,0.261,0
49337,1,0.422,0
49339,0,0.036,0
49370,0,0.330,0
49372,0,0.262,0
49374,0,0.044,0
49381,0,0.345,0
49382,0,0.041,0
49386,0,0.465,0
49386,0,0.465,0
49391,0,0.199,0
49399,0,0.180,0
49413,0,0.000,0
49424,0,0.051,0
49425,1,0.000,1
49437,0,0.058,0
49455,1,0.269,0
49455,0,0.269,0
49458,0,0.374,0
49463,0,0.044,0
49471,0,0.314,0
49471,1,0.314,0
49483,1,0.328,0
49489,0,0.284,0
49493,0,0.052,0
49498,0,0.047,0
49508,0,0.233,0
49511,0,0.271,0
49520,0,0.033,0
49522,0,0.267,0
49526,0,0.442,0
49558,0,0.048,0
49567,0,0.053,0
49572,0,0.318,0
49573,1,0.457,0
49580,1,0.372,0
49593,0,0.450,0
49596,0,0.596,0
49597,0,0.043,0
49608,0,0.064,0
49618,0,0.024,0
49629,0,0.407,0
49635,0,0.244,0
49639,1,0.000,1
49644,1,0.408,0
49644,0,0.408,0
49649,0,0.055,0
49666,1,0.385,0
49667,0,0.020,0
49682,0,0.041,0
49683,0,0.045,0
49690,0,0.000,0
49700,0,0.041,0
49703,0,0.043,0
49725,0,0.243,0
49727,0,0.369,0
49733,0,0.433,0
49733,0,0.433,0
49741,0,0.258,0
49761,1,0.387,0
49774,0,0.448,0
49776,0,0.000,0
49778,0,0.026,0
49782,0,0.235,0
49782,0,0.235,0
49795,0,0.000,0
49803,1,0.175,0
49812,0,0.017,0
49814,0,0.331,0
49822,0,0.351,0
49824,0,0.044,0
49854,0,0.358,0
49870,0,0.137,0
49871,1,0.288,0
49872,1,0.376,0
49875,0,0.441,0
49893,0,0.300,0
49894,0,0.365,0
49906,0,0.044,0
49919,0,0.452,0
49947,1,0.382,0
49950,0,0.541,0
49950,1,0.541,0
49974,0,0.037,0
49976,0,0.233,0
49981,0,0.025,0
49983,0,0.434,0
49984,0,0.044,0
49987,1,0.456,0
49990,0,0.385,0
50002,0,0.262,0
50003,0,0.051,0
50004,0,0.048,0
50007,0,0.261,0
50013,1,0.495,0
50013,0,0.495,0
50015,0,0.044,0
50017,0,0.000,0
50025,0,0.299,0
50025,1,0.299,0
50029,1,0.229,0
50031,0,0.060,0
50038,0,0.472,0
50038,0,0.472,0
50039,0,0.025,0
50045,1,0.172,0
50052,0,0.000,0
50058,0,0.544,0
50065,0,0.045,0
50069,0,0.259,0
50070,0,0.051,0
50097,1,0.261,0
50104,0,0.327,0
50104,1,0.327,0
50108,1,0.339,0
50113,0,0.044,0
50118,0,0.134,0
50126,1,0.434,0
50126,0,0.434,0
50127,0,0.051,0
50146,0,0.340,0
50148,0,0.035,0
50154,1,0.280,0
50159,0,0.053,0
50164,0,0.299,0
50168,0,0.276,0
50179,0,0.063,0
50196,0,0.057,0
50198,0,0.044,0
50208,0,0.055,0
50210,0,0.051,0
50248,0,0.377,0
50267,1,0.419,0
50267,0,0.419,0
50279,1,0.549,0
50279,0,0.549,0
50290,1,0.550,0
50299,1,0.462,0
50299,0,0.462,0
50303,0,0.254,0
50310,0,0.179,0
50312,0,0.457,0
50313,1,0.664,0
50321,0,0.420,0
50323,1,0.392,0
50326,1,0.000,1
50331,0,0.046,0
50341,0,0.300,0
50341,1,0.300,0
50344,1,0.352,0
50379,0,0.327,0
50382,0,0.044,0
50383,0,0.402,0
50406,0,0.144,0
50410,0,0.395,0
50417,1,0.465,0
50420,0,0.418,0
50446,0,0.000,0
50453,1,0.294,0
50453,0,0.294,0
50455,0,0.296,0
50461,0,0.048,0
50462,1,0.375,0
50462,0,0.375,0
50463,0,0.000,0
50469,0,0.020,0
50491,1,0.303,0
50491,0,0.303,0
50492,0,0.341,0
50493,0,0.024,0
50516,0,0.018,0
50525,0,0.023,0
50530,0,0.024,0
50538,1,0.342,0
50538,0,0.342,0
50546,0,0.478,0
50553,0,0.090,0
50554,0,0.200,0
50573,0,0.318,0
50580,0,0.018,0
50583,0,0.024,0
50584,0,0.293,0
50584,1,0.293,0
50605,0,0.394,0
50610,0,0.152,0
50635,0,0.326,0
50635,0,0.326,0
50636,0,0.202,0
50638,0,0.372,0
50638,0,0.372,0
50640,0,0.053,0
50646,0,0.056,0
50666,0,0.115,0
50673,1,0.000,1
50676,1,0.329,0
50680,0,0.240,0
50680,1,0.240,0
50683,1,0.277,1
50694,0,0.200,0
50699,0,0.438,0
50716,0,0.042,0
50724,0,0.096,0
50725,0,0.297,0
50725,1,0.297,0
50726,0,0.052,0
50734,0,0.256,0
50747,0,0.266,0
50751,1,0.000,1
50752,0,0.353,0
50756,0,0.240,0
50763,0,0.275,0
50763,1,0.275,0
50768,1,0.344,0
50777,1,0.359,0
50789,0,0.462,0
50797,0,0.000,0
50805,0,0.000,0
50811,0,0.308,0
50817,0,0.302,0
50821,0,0.030,0
50825,0,0.241,0
50825,0,0.241,0
50834,0,0.227,0
50840,0,0.185,1
50846,0,0.312,0
50846,1,0.312,0
50850,0,0.537,0
50853,0,0.215,0
50856,1,0.412,0
50858,0,0.269,0
50868,1,0.379,0
50868,0,0.379,0
50884,0,0.332,0
50884,0,0.332,0
50885,0,0.049,0
50886,0,0.052,0
50891,1,0.391,0
50897,0,0.044,0
50903,0,0.053,0
50910,0,0.329,0
50924,0,0.042,0
50926,0,0.000,0
50933,0,0.307,0
50933,0,0.307,0
50948,0,0.337,0
50948,0,0.337,0
50957,0,0.219,0
50959,1,0.000,1
50960,0,0.034,0
50961,0,0.043,0
50964,0,0.046,0
50969,0,0.043,0
50977,0,0.000,0
50980,0,0.049,0
50982,0,0.041,0
51006,0,0.566,0
51006,0,0.566,0
51009,0,0.044,0
51012,0,0.024,0
51045,0,0.392,0
51058,0,0.466,0
51058,0,0.466,0
51062,0,0.290,0
51062,0,0.290,0
51065,0,0.021,0
51077,1,0.272,0
51092,0,0.308,0
51100,1,0.427,0
51102,0,0.041,0
51107,0,0.044,0
51116,1,0.490,0
51123,1,0.298,0
51126,0,0.479,0
51140,1,0.393,0
51140,0,0.393,0
51175,0,0.282,0
51179,0,0.026,0
51180,0,0.044,0
51202,1,0.341,0
51225,0,0.277,0
51264,1,0.400,0
51267,0,0.054,0
51279,0,0.245,0
51280,0,0.055,0
51290,0,0.145,0
51294,0,0.027,0
51299,0,0.044,0
51300,0,0.271,0
51304,0,0.026,0
51348,0,0.295,0
51348,0,0.295,0
51355,0,0.000,0
51362,0,0.052,0
51370,0,0.055,0
51374,0,0.541,0
51374,0,0.541,0
51378,0,0.054,0
51395,1,0.000,1
51411,0,0.057,0
51443,0,0.649,0
51451,1,0.339,0
51464,0,0.035,0
51465,0,0.303,0
51465,1,0.303,0
51470,1,0.447,0
51470,0,0.447,0
51501,0,0.055,0
51505,0,0.053,0
51507,0,0.033,0
51511,1,0.295,0
51514,0,0.510,0
51514,0,0.510,0
51515,0,0.000,0
51535,0,0.106,0
51542,0,0.332,0
51556,0,0.060,0
51559,0,0.474,0
51565,0,0.292,0
51565,0,0.292,0
51566,0,0.291,0
51578,0,0.000,0
51597,0,0.047,0
51607,0,0.490,0
51607,1,0.490,0
51610,0,0.046,0
51634,0,0.037,0
51636,0,0.051,0
51651,0,0.056,0
51666,0,0.406,0
51675,0,0.303,0
51690,0,0.000,0
51694,0,0.041,0
51701,0,0.056,0
51708,1,0.396,0
51709,0,0.044,0
51728,0,0.000,0
51737,1,0.292,0
51742,1,0.504,0
51742,0,0.504,0
51762,0,0.249,0
51762,1,0.249,0
51765,0,0.000,0
51777,0,0.420,0
51780,1,0.391,0
51781,1,0.255,0
51782,0,0.393,0
51803,0,0.231,0
51803,0,0.231,0
51805,0,0.000,0
51808,0,0.018,0
51812,0,0.208,0
51813,0,0.054,0
51830,1,0.027,1
51837,0,0.252,0
51854,0,0.022,0
51862,0,0.066,0
51881,0,0.044,0
51893,0,0.044,0
51920,0,0.201,0
51932,0,0.204,0
51947,0,0.384,0
51956,0,0.000,0
51985,1,0.390,0
51987,0,0.327,0
51990,0,0.042,0
51994,0,0.049,0
51996,1,0.486,0
52008,1,0.318,0
52010,0,0.410,0
52010,0,0.410,0
52032,0,0.226,0
52036,0,0.307,0
52036,1,0.307,0
52048,0,0.336,0
52074,0,0.155,0
52094,1,0.278,0
52095,0,0.272,0
52114,0,0.212,0
52115,0,0.045,0
52123,0,0.270,0
52123,0,0.270,0
52126,0,0.392,0
52149,1,0.000,1
52151,0,0.337,0
52155,0,0.042,0
52165,0,0.358,0
52171,1,0.403,0
52177,0,0.132,0
52179,0,0.455,0
52217,0,0.033,0
52223,0,0.092,0
52232,1,0.190,0
52232,0,0.190,0
52264,1,0.486,0
52264,0,0.486,0
52270,0,0.535,0
52282,1,0.355,0
52300,0,0.022,0
52315,1,0.280,0
52315,0,0.280,0
52317,0,0.040,0
52320,0,0.026,0
52339,0,0.249,0
52339,0,0.249,0
52350,0,0.250,0
52365,0,0.030,0
52376,0,0.052,0
52377,0,0.027,0
52377,1,0.027,0
52380,0,0.052,0
52382,0,0.295,0
52399,0,0.315,0
52399,1,0.315,0
52401,0,0.151,0
52402,0,0.051,0
52403,0,0.055,0
52413,1,0.000,1
52416,0,0.028,0
52417,0,0.365,0
52428,0,0.065,0
52453,0,0.311,0
52454,0,0.000,0
52464,1,0.305,0
52470,0,0.049,0
52472,0,0.000,0
52480,0,0.284,0
52487,0,0.435,0
52487,1,0.435,0
52493,0,0.445,0
52507,0,0.321,0
52507,0,0.321,0
52528,0,0.453,0
52534,0,0.027,0
52544,0,0.235,0
52547,0,0.000,0
52548,0,0.248,0
52557,0,0.260,0
52559,0,0.000,0
52560,0,0.412,0
52560,0,0.412,0
52581,0,0.407,0
52590,0,0.440,1
52641,0,0.053,0
52644,0,0.000,0
52658,0,0.338,0
52669,0,0.353,0
52682,0,0.222,0
52684,0,0.278,0
52686,1,0.222,1
52686,1,0.222,1
52701,0,0.000,0
52704,0,0.327,0
52709,0,0.390,0
52710,0,0.351,0
52713,0,0.048,0
52720,1,0.414,0
52731,0,0.051,0
52733,0,0.334,0
52743,0,0.064,0
52748,0,0.327,0
52749,0,0.000,0
52760,0,0.500,0
52760,0,0.500,0
52772,0,0.026,0
52777,0,0.266,0
52794,0,0.026,0
52814,0,0.336,0
52821,1,0.573,0
52823,0,0.042,0
52836,0,0.049,0
52839,0,0.037,0
52851,0,0.287,0
52851,0,0.287,0
52855,0,0.041,0
52859,0,0.000,0
52868,0,0.000,0
52872,0,0.056,0
52878,0,0.266,0
52882,1,0.292,1
52885,1,0.525,0
52894,0,0.214,0
52894,1,0.214,0
52910,0,0.026,0
52912,1,0.035,1
52924,1,0.412,0
52924,0,0.412,0
52929,0,0.347,0
52930,1,0.295,0
52932,0,0.054,0
52941,0,0.033,0
52973,1,0.331,0
52983,1,0.419,0
52985,1,0.472,0
52992,0,0.425,0
53003,0,0.305,0
53012,0,0.453,0
53012,0,0.453,0
53014,0,0.269,0
53014,1,0.269,0
53033,0,0.024,0
53055,0,0.053,0
53058,0,0.314,0
53058,0,0.314,0
53062,0,0.333,0
53068,0,0.000,0
53076,0,0.099,0
53076,1,0.099,0
53089,0,0.044,0
53093,0,0.291,0
53093,1,0.291,0
53127,0,0.253,0
53136,0,0.058,0
53157,0,0.503,0
53159,0,0.039,0
53164,0,0.250,0
53169,1,0.359,0
53170,0,0.057,0
53181,0,0.051,0
53188,0,0.468,0
